team,rank,country,elo,league,week
Villarreal,20,ESP,1761.08190918,ESP-La Liga,2018-6-4
Sociedad,26,ESP,1731.92907715,ESP-La Liga,2018-6-4
Espanyol,27,ESP,1729.14025879,ESP-La Liga,2018-6-4
Betis,28,ESP,1725.50952148,ESP-La Liga,2018-6-4
Eibar,29,ESP,1725.2401123,ESP-La Liga,2018-6-4
Getafe,31,ESP,1721.39746094,ESP-La Liga,2018-6-4
Celta,32,ESP,1718.39123535,ESP-La Liga,2018-6-4
Alaves,35,ESP,1706.46960449,ESP-La Liga,2018-6-4
Bilbao,36,ESP,1700.13037109,ESP-La Liga,2018-6-4
Levante,39,ESP,1694.96459961,ESP-La Liga,2018-6-4
Girona,48,ESP,1664.00695801,ESP-La Liga,2018-6-4
Leganes,55,ESP,1634.80310059,ESP-La Liga,2018-6-4
Depor,68,ESP,1599.984375,ESP-La Liga,2018-6-4
Malaga,72,ESP,1582.45983887,ESP-La Liga,2018-6-4
Las Palmas,89,ESP,1541.18322754,ESP-La Liga,2018-6-4
Barcelona,1,ESP,2027.20507812,ESP-La Liga,2018-6-11
Real Madrid,2,ESP,2022.88867188,ESP-La Liga,2018-6-11
Atletico,6,ESP,1931.30737305,ESP-La Liga,2018-6-11
Valencia,15,ESP,1798.97851562,ESP-La Liga,2018-6-11
Sevilla,19,ESP,1764.32128906,ESP-La Liga,2018-6-11
Villarreal,20,ESP,1761.08190918,ESP-La Liga,2018-6-11
Sociedad,26,ESP,1731.92907715,ESP-La Liga,2018-6-11
Espanyol,27,ESP,1729.14025879,ESP-La Liga,2018-6-11
Betis,28,ESP,1725.50952148,ESP-La Liga,2018-6-11
Eibar,29,ESP,1725.2401123,ESP-La Liga,2018-6-11
Getafe,31,ESP,1721.39746094,ESP-La Liga,2018-6-11
Celta,32,ESP,1718.39123535,ESP-La Liga,2018-6-11
Alaves,35,ESP,1706.46960449,ESP-La Liga,2018-6-11
Bilbao,36,ESP,1700.13037109,ESP-La Liga,2018-6-11
Levante,39,ESP,1694.96459961,ESP-La Liga,2018-6-11
Girona,48,ESP,1664.00695801,ESP-La Liga,2018-6-11
Leganes,55,ESP,1634.80310059,ESP-La Liga,2018-6-11
Depor,68,ESP,1599.984375,ESP-La Liga,2018-6-11
Malaga,72,ESP,1582.45983887,ESP-La Liga,2018-6-11
Las Palmas,89,ESP,1541.18322754,ESP-La Liga,2018-6-11
Barcelona,1,ESP,2027.20507812,ESP-La Liga,2018-6-18
Real Madrid,2,ESP,2022.88867188,ESP-La Liga,2018-6-18
Atletico,6,ESP,1931.30737305,ESP-La Liga,2018-6-18
Valencia,15,ESP,1798.97851562,ESP-La Liga,2018-6-18
Sevilla,19,ESP,1764.32128906,ESP-La Liga,2018-6-18
Villarreal,20,ESP,1761.08190918,ESP-La Liga,2018-6-18
Sociedad,26,ESP,1731.92907715,ESP-La Liga,2018-6-18
Espanyol,27,ESP,1729.14025879,ESP-La Liga,2018-6-18
Betis,28,ESP,1725.50952148,ESP-La Liga,2018-6-18
Eibar,29,ESP,1725.2401123,ESP-La Liga,2018-6-18
Getafe,31,ESP,1721.39746094,ESP-La Liga,2018-6-18
Celta,32,ESP,1718.39123535,ESP-La Liga,2018-6-18
Alaves,35,ESP,1706.46960449,ESP-La Liga,2018-6-18
Bilbao,36,ESP,1700.13037109,ESP-La Liga,2018-6-18
Levante,39,ESP,1694.96459961,ESP-La Liga,2018-6-18
Girona,48,ESP,1664.00695801,ESP-La Liga,2018-6-18
Leganes,55,ESP,1634.80310059,ESP-La Liga,2018-6-18
Depor,68,ESP,1599.984375,ESP-La Liga,2018-6-18
Malaga,72,ESP,1582.45983887,ESP-La Liga,2018-6-18
Las Palmas,89,ESP,1541.18322754,ESP-La Liga,2018-6-18
Barcelona,1,ESP,2027.20507812,ESP-La Liga,2018-6-25
Real Madrid,2,ESP,2022.88867188,ESP-La Liga,2018-6-25
Atletico,6,ESP,1931.30737305,ESP-La Liga,2018-6-25
Valencia,15,ESP,1798.97851562,ESP-La Liga,2018-6-25
Sevilla,19,ESP,1764.32128906,ESP-La Liga,2018-6-25
Villarreal,20,ESP,1761.08190918,ESP-La Liga,2018-6-25
Sociedad,26,ESP,1731.92907715,ESP-La Liga,2018-6-25
Espanyol,27,ESP,1729.14025879,ESP-La Liga,2018-6-25
Betis,28,ESP,1725.50952148,ESP-La Liga,2018-6-25
Eibar,29,ESP,1725.2401123,ESP-La Liga,2018-6-25
Getafe,31,ESP,1721.39746094,ESP-La Liga,2018-6-25
Celta,32,ESP,1718.39123535,ESP-La Liga,2018-6-25
Alaves,35,ESP,1706.46960449,ESP-La Liga,2018-6-25
Bilbao,36,ESP,1700.13037109,ESP-La Liga,2018-6-25
Levante,39,ESP,1694.96459961,ESP-La Liga,2018-6-25
Girona,48,ESP,1664.00695801,ESP-La Liga,2018-6-25
Leganes,55,ESP,1634.80310059,ESP-La Liga,2018-6-25
Depor,68,ESP,1599.984375,ESP-La Liga,2018-6-25
Malaga,72,ESP,1582.45983887,ESP-La Liga,2018-6-25
Las Palmas,89,ESP,1541.18322754,ESP-La Liga,2018-6-25
Barcelona,1,ESP,2027.39562988,ESP-La Liga,2018-8-7
Real Madrid,2,ESP,2023.07922363,ESP-La Liga,2018-8-7
Atletico,6,ESP,1931.49804688,ESP-La Liga,2018-8-7
Valencia,15,ESP,1799.16918945,ESP-La Liga,2018-8-7
Sevilla,19,ESP,1765.13647461,ESP-La Liga,2018-8-7
Villarreal,20,ESP,1761.27246094,ESP-La Liga,2018-8-7
Sociedad,26,ESP,1732.11962891,ESP-La Liga,2018-8-7
Espanyol,27,ESP,1729.33093262,ESP-La Liga,2018-8-7
Betis,28,ESP,1725.70007324,ESP-La Liga,2018-8-7
Eibar,29,ESP,1725.43078613,ESP-La Liga,2018-8-7
Getafe,31,ESP,1721.5880127,ESP-La Liga,2018-8-7
Celta,32,ESP,1718.58178711,ESP-La Liga,2018-8-7
Alaves,35,ESP,1706.66027832,ESP-La Liga,2018-8-7
Bilbao,36,ESP,1700.32104492,ESP-La Liga,2018-8-7
Levante,39,ESP,1695.15527344,ESP-La Liga,2018-8-7
Girona,48,ESP,1664.19750977,ESP-La Liga,2018-8-7
Leganes,56,ESP,1634.99365234,ESP-La Liga,2018-8-7
Valladolid,62,ESP,1621.22106934,ESP-La Liga,2018-8-7
Rayo Vallecano,65,ESP,1609.49279785,ESP-La Liga,2018-8-7
Huesca,66,ESP,1604.33911133,ESP-La Liga,2018-8-7
Barcelona,1,ESP,2027.38989258,ESP-La Liga,2018-8-14
Real Madrid,2,ESP,2023.07348633,ESP-La Liga,2018-8-14
Atletico,6,ESP,1931.49230957,ESP-La Liga,2018-8-14
Valencia,15,ESP,1799.16345215,ESP-La Liga,2018-8-14
Sevilla,19,ESP,1765.11193848,ESP-La Liga,2018-8-14
Villarreal,20,ESP,1761.26672363,ESP-La Liga,2018-8-14
Sociedad,26,ESP,1732.1138916,ESP-La Liga,2018-8-14
Espanyol,27,ESP,1729.32519531,ESP-La Liga,2018-8-14
Betis,28,ESP,1725.69445801,ESP-La Liga,2018-8-14
Eibar,29,ESP,1725.42504883,ESP-La Liga,2018-8-14
Getafe,31,ESP,1721.58227539,ESP-La Liga,2018-8-14
Celta,32,ESP,1718.57617188,ESP-La Liga,2018-8-14
Alaves,35,ESP,1706.65454102,ESP-La Liga,2018-8-14
Bilbao,37,ESP,1700.31530762,ESP-La Liga,2018-8-14
Levante,40,ESP,1695.14953613,ESP-La Liga,2018-8-14
Girona,50,ESP,1664.19177246,ESP-La Liga,2018-8-14
Leganes,54,ESP,1634.98791504,ESP-La Liga,2018-8-14
Valladolid,62,ESP,1621.21533203,ESP-La Liga,2018-8-14
Rayo Vallecano,65,ESP,1609.48718262,ESP-La Liga,2018-8-14
Huesca,67,ESP,1604.33337402,ESP-La Liga,2018-8-14
Barcelona,1,ESP,2029.55249023,ESP-La Liga,2018-8-21
Real Madrid,2,ESP,2025.06079102,ESP-La Liga,2018-8-21
Atletico,6,ESP,1930.20947266,ESP-La Liga,2018-8-21
Valencia,15,ESP,1800.77697754,ESP-La Liga,2018-8-21
Sevilla,16,ESP,1776.2322998,ESP-La Liga,2018-8-21
Villarreal,20,ESP,1750.41088867,ESP-La Liga,2018-8-21
Sociedad,24,ESP,1743.30053711,ESP-La Liga,2018-8-21
Espanyol,27,ESP,1731.5625,ESP-La Liga,2018-8-21
Getafe,29,ESP,1719.92565918,ESP-La Liga,2018-8-21
Celta,31,ESP,1716.66955566,ESP-La Liga,2018-8-21
Levante,32,ESP,1714.59106445,ESP-La Liga,2018-8-21
Eibar,33,ESP,1712.67053223,ESP-La Liga,2018-8-21
Betis,35,ESP,1706.58361816,ESP-La Liga,2018-8-21
Bilbao,37,ESP,1705.15039062,ESP-La Liga,2018-8-21
Alaves,38,ESP,1704.82263184,ESP-La Liga,2018-8-21
Girona,50,ESP,1660.82946777,ESP-La Liga,2018-8-21
Leganes,57,ESP,1630.48364258,ESP-La Liga,2018-8-21
Valladolid,60,ESP,1624.9083252,ESP-La Liga,2018-8-21
Huesca,63,ESP,1617.4185791,ESP-La Liga,2018-8-21
Rayo Vallecano,71,ESP,1599.2376709,ESP-La Liga,2018-8-21
Barcelona,1,ESP,2031.42456055,ESP-La Liga,2018-8-28
Real Madrid,2,ESP,2028.94714355,ESP-La Liga,2018-8-28
Atletico,7,ESP,1931.50244141,ESP-La Liga,2018-8-28
Valencia,15,ESP,1789.84057617,ESP-La Liga,2018-8-28
Sevilla,16,ESP,1773.92749023,ESP-La Liga,2018-8-28
Villarreal,19,ESP,1753.56640625,ESP-La Liga,2018-8-28
Espanyol,23,ESP,1742.82214355,ESP-La Liga,2018-8-28
Sociedad,24,ESP,1742.57849121,ESP-La Liga,2018-8-28
Getafe,28,ESP,1728.57055664,ESP-La Liga,2018-8-28
Celta,29,ESP,1726.77978516,ESP-La Liga,2018-8-28
Betis,32,ESP,1709.0300293,ESP-La Liga,2018-8-28
Levante,34,ESP,1704.80419922,ESP-La Liga,2018-8-28
Eibar,35,ESP,1704.34899902,ESP-La Liga,2018-8-28
Alaves,37,ESP,1702.69958496,ESP-La Liga,2018-8-28
Bilbao,38,ESP,1700.80224609,ESP-La Liga,2018-8-28
Girona,49,ESP,1657.26647949,ESP-La Liga,2018-8-28
Leganes,57,ESP,1631.52905273,ESP-La Liga,2018-8-28
Valladolid,62,ESP,1623.35974121,ESP-La Liga,2018-8-28
Huesca,63,ESP,1622.09008789,ESP-La Liga,2018-8-28
Rayo Vallecano,69,ESP,1598.26818848,ESP-La Liga,2018-8-28
Barcelona,1,ESP,2033.33215332,ESP-La Liga,2018-9-4
Real Madrid,2,ESP,2030.45178223,ESP-La Liga,2018-9-4
Atletico,8,ESP,1915.47619629,ESP-La Liga,2018-9-4
Valencia,15,ESP,1789.90637207,ESP-La Liga,2018-9-4
Sevilla,16,ESP,1767.28283691,ESP-La Liga,2018-9-4
Celta,23,ESP,1743.27124023,ESP-La Liga,2018-9-4
Villarreal,24,ESP,1741.29016113,ESP-La Liga,2018-9-4
Sociedad,25,ESP,1735.97619629,ESP-La Liga,2018-9-4
Espanyol,26,ESP,1735.90014648,ESP-La Liga,2018-9-4
Getafe,28,ESP,1723.94152832,ESP-La Liga,2018-9-4
Betis,31,ESP,1716.89758301,ESP-La Liga,2018-9-4
Eibar,33,ESP,1711.41638184,ESP-La Liga,2018-9-4
Alaves,34,ESP,1710.08679199,ESP-La Liga,2018-9-4
Levante,35,ESP,1705.20349121,ESP-La Liga,2018-9-4
Bilbao,37,ESP,1701.03479004,ESP-La Liga,2018-9-4
Girona,46,ESP,1670.00793457,ESP-La Liga,2018-9-4
Leganes,59,ESP,1630.48950195,ESP-La Liga,2018-9-4
Valladolid,63,ESP,1628.45397949,ESP-La Liga,2018-9-4
Huesca,66,ESP,1620.64758301,ESP-La Liga,2018-9-4
Rayo Vallecano,72,ESP,1598.50073242,ESP-La Liga,2018-9-4
Barcelona,1,ESP,2033.33215332,ESP-La Liga,2018-9-11
Real Madrid,2,ESP,2030.45178223,ESP-La Liga,2018-9-11
Atletico,8,ESP,1915.47619629,ESP-La Liga,2018-9-11
Valencia,15,ESP,1789.90637207,ESP-La Liga,2018-9-11
Sevilla,16,ESP,1767.28283691,ESP-La Liga,2018-9-11
Celta,23,ESP,1743.27124023,ESP-La Liga,2018-9-11
Villarreal,24,ESP,1741.29016113,ESP-La Liga,2018-9-11
Sociedad,25,ESP,1735.97619629,ESP-La Liga,2018-9-11
Espanyol,26,ESP,1735.90014648,ESP-La Liga,2018-9-11
Getafe,28,ESP,1723.94152832,ESP-La Liga,2018-9-11
Betis,31,ESP,1716.89758301,ESP-La Liga,2018-9-11
Eibar,33,ESP,1711.41638184,ESP-La Liga,2018-9-11
Alaves,34,ESP,1710.08679199,ESP-La Liga,2018-9-11
Levante,35,ESP,1705.20349121,ESP-La Liga,2018-9-11
Bilbao,37,ESP,1701.03479004,ESP-La Liga,2018-9-11
Girona,46,ESP,1670.00793457,ESP-La Liga,2018-9-11
Leganes,59,ESP,1630.48950195,ESP-La Liga,2018-9-11
Valladolid,63,ESP,1628.45397949,ESP-La Liga,2018-9-11
Huesca,66,ESP,1620.64758301,ESP-La Liga,2018-9-11
Rayo Vallecano,72,ESP,1598.50073242,ESP-La Liga,2018-9-11
Barcelona,1,ESP,2036.36181641,ESP-La Liga,2018-9-18
Real Madrid,2,ESP,2024.30493164,ESP-La Liga,2018-9-18
Atletico,8,ESP,1908.73059082,ESP-La Liga,2018-9-18
Valencia,15,ESP,1785.7545166,ESP-La Liga,2018-9-18
Sevilla,19,ESP,1751.08239746,ESP-La Liga,2018-9-18
Villarreal,22,ESP,1748.65673828,ESP-La Liga,2018-9-18
Espanyol,23,ESP,1741.33300781,ESP-La Liga,2018-9-18
Getafe,24,ESP,1740.14196777,ESP-La Liga,2018-9-18
Celta,25,ESP,1735.39257812,ESP-La Liga,2018-9-18
Sociedad,26,ESP,1732.9465332,ESP-La Liga,2018-9-18
Betis,29,ESP,1721.04943848,ESP-La Liga,2018-9-18
Alaves,30,ESP,1718.1628418,ESP-La Liga,2018-9-18
Eibar,31,ESP,1718.16186523,ESP-La Liga,2018-9-18
Bilbao,33,ESP,1707.18164062,ESP-La Liga,2018-9-18
Levante,36,ESP,1699.77062988,ESP-La Liga,2018-9-18
Girona,46,ESP,1677.88647461,ESP-La Liga,2018-9-18
Leganes,64,ESP,1623.1229248,ESP-La Liga,2018-9-18
Valladolid,65,ESP,1620.37792969,ESP-La Liga,2018-9-18
Huesca,70,ESP,1609.88354492,ESP-La Liga,2018-9-18
Rayo Vallecano,71,ESP,1609.26477051,ESP-La Liga,2018-9-18
Barcelona,1,ESP,2029.53967285,ESP-La Liga,2018-9-25
Real Madrid,2,ESP,2029.23193359,ESP-La Liga,2018-9-25
Atletico,7,ESP,1923.71472168,ESP-La Liga,2018-9-25
Valencia,15,ESP,1778.27490234,ESP-La Liga,2018-9-25
Sevilla,17,ESP,1772.30810547,ESP-La Liga,2018-9-25
Espanyol,22,ESP,1739.87414551,ESP-La Liga,2018-9-25
Sociedad,23,ESP,1739.74230957,ESP-La Liga,2018-9-25
Villarreal,24,ESP,1739.32080078,ESP-La Liga,2018-9-25
Alaves,26,ESP,1732.78857422,ESP-La Liga,2018-9-25
Getafe,27,ESP,1731.89257812,ESP-La Liga,2018-9-25
Celta,28,ESP,1730.32324219,ESP-La Liga,2018-9-25
Eibar,30,ESP,1722.2220459,ESP-La Liga,2018-9-25
Betis,32,ESP,1718.97692871,ESP-La Liga,2018-9-25
Bilbao,35,ESP,1709.6595459,ESP-La Liga,2018-9-25
Girona,40,ESP,1686.35290527,ESP-La Liga,2018-9-25
Levante,42,ESP,1682.78320312,ESP-La Liga,2018-9-25
Valladolid,63,ESP,1625.41235352,ESP-La Liga,2018-9-25
Leganes,67,ESP,1619.02770996,ESP-La Liga,2018-9-25
Huesca,71,ESP,1603.05297852,ESP-La Liga,2018-9-25
Rayo Vallecano,72,ESP,1594.60412598,ESP-La Liga,2018-9-25
Barcelona,1,ESP,2005.78234863,ESP-La Liga,2018-10-2
Real Madrid,2,ESP,2003.44555664,ESP-La Liga,2018-10-2
Atletico,7,ESP,1930.12670898,ESP-La Liga,2018-10-2
Sevilla,15,ESP,1804.99584961,ESP-La Liga,2018-10-2
Valencia,17,ESP,1783.64746094,ESP-La Liga,2018-10-2
Espanyol,21,ESP,1743.77575684,ESP-La Liga,2018-10-2
Villarreal,22,ESP,1742.5111084,ESP-La Liga,2018-10-2
Getafe,24,ESP,1735.90039062,ESP-La Liga,2018-10-2
Betis,25,ESP,1732.19592285,ESP-La Liga,2018-10-2
Celta,26,ESP,1731.59802246,ESP-La Liga,2018-10-2
Sociedad,27,ESP,1725.63098145,ESP-La Liga,2018-10-2
Alaves,29,ESP,1722.96618652,ESP-La Liga,2018-10-2
Eibar,36,ESP,1705.16418457,ESP-La Liga,2018-10-2
Bilbao,38,ESP,1702.02807617,ESP-La Liga,2018-10-2
Levante,43,ESP,1682.91186523,ESP-La Liga,2018-10-2
Girona,46,ESP,1677.21740723,ESP-La Liga,2018-10-2
Valladolid,54,ESP,1645.60546875,ESP-La Liga,2018-10-2
Leganes,61,ESP,1630.40490723,ESP-La Liga,2018-10-2
Rayo Vallecano,71,ESP,1602.22827148,ESP-La Liga,2018-10-2
Huesca,72,ESP,1600.96630859,ESP-La Liga,2018-10-2
Barcelona,1,ESP,2011.6574707,ESP-La Liga,2018-10-9
Real Madrid,3,ESP,1977.02819824,ESP-La Liga,2018-10-9
Atletico,5,ESP,1933.70068359,ESP-La Liga,2018-10-9
Sevilla,16,ESP,1800.02819824,ESP-La Liga,2018-10-9
Valencia,17,ESP,1791.43884277,ESP-La Liga,2018-10-9
Espanyol,20,ESP,1751.87915039,ESP-La Liga,2018-10-9
Sociedad,23,ESP,1737.6472168,ESP-La Liga,2018-10-9
Alaves,24,ESP,1734.98657227,ESP-La Liga,2018-10-9
Villarreal,26,ESP,1732.75073242,ESP-La Liga,2018-10-9
Betis,28,ESP,1729.47961426,ESP-La Liga,2018-10-9
Celta,30,ESP,1725.95959473,ESP-La Liga,2018-10-9
Getafe,31,ESP,1723.60095215,ESP-La Liga,2018-10-9
Eibar,33,ESP,1713.37023926,ESP-La Liga,2018-10-9
Levante,39,ESP,1693.38696289,ESP-La Liga,2018-10-9
Bilbao,45,ESP,1688.18762207,ESP-La Liga,2018-10-9
Girona,48,ESP,1667.18713379,ESP-La Liga,2018-10-9
Valladolid,53,ESP,1649.92358398,ESP-La Liga,2018-10-9
Leganes,57,ESP,1635.1940918,ESP-La Liga,2018-10-9
Rayo Vallecano,72,ESP,1595.61486816,ESP-La Liga,2018-10-9
Huesca,73,ESP,1594.82397461,ESP-La Liga,2018-10-9
Barcelona,1,ESP,2011.6574707,ESP-La Liga,2018-10-16
Real Madrid,3,ESP,1977.02819824,ESP-La Liga,2018-10-16
Atletico,5,ESP,1933.70068359,ESP-La Liga,2018-10-16
Sevilla,16,ESP,1800.02819824,ESP-La Liga,2018-10-16
Valencia,17,ESP,1791.43884277,ESP-La Liga,2018-10-16
Espanyol,20,ESP,1751.87915039,ESP-La Liga,2018-10-16
Sociedad,23,ESP,1737.6472168,ESP-La Liga,2018-10-16
Alaves,24,ESP,1734.98657227,ESP-La Liga,2018-10-16
Villarreal,26,ESP,1732.75073242,ESP-La Liga,2018-10-16
Betis,28,ESP,1729.47961426,ESP-La Liga,2018-10-16
Celta,30,ESP,1725.95959473,ESP-La Liga,2018-10-16
Getafe,31,ESP,1723.60095215,ESP-La Liga,2018-10-16
Eibar,33,ESP,1713.37023926,ESP-La Liga,2018-10-16
Levante,39,ESP,1693.38696289,ESP-La Liga,2018-10-16
Bilbao,45,ESP,1688.18762207,ESP-La Liga,2018-10-16
Girona,48,ESP,1667.18713379,ESP-La Liga,2018-10-16
Valladolid,53,ESP,1649.92358398,ESP-La Liga,2018-10-16
Leganes,57,ESP,1635.1940918,ESP-La Liga,2018-10-16
Rayo Vallecano,72,ESP,1595.61486816,ESP-La Liga,2018-10-16
Huesca,73,ESP,1594.82397461,ESP-La Liga,2018-10-16
Barcelona,1,ESP,2014.67419434,ESP-La Liga,2018-10-23
Real Madrid,4,ESP,1961.56237793,ESP-La Liga,2018-10-23
Atletico,7,ESP,1930.25622559,ESP-La Liga,2018-10-23
Sevilla,16,ESP,1797.01135254,ESP-La Liga,2018-10-23
Valencia,18,ESP,1785.5958252,ESP-La Liga,2018-10-23
Espanyol,20,ESP,1760.40734863,ESP-La Liga,2018-10-23
Alaves,23,ESP,1744.60290527,ESP-La Liga,2018-10-23
Villarreal,25,ESP,1736.19506836,ESP-La Liga,2018-10-23
Sociedad,27,ESP,1733.69140625,ESP-La Liga,2018-10-23
Getafe,28,ESP,1730.45471191,ESP-La Liga,2018-10-23
Betis,31,ESP,1717.40759277,ESP-La Liga,2018-10-23
Celta,32,ESP,1716.34326172,ESP-La Liga,2018-10-23
Eibar,35,ESP,1710.51245117,ESP-La Liga,2018-10-23
Levante,36,ESP,1708.8527832,ESP-La Liga,2018-10-23
Bilbao,42,ESP,1691.04553223,ESP-La Liga,2018-10-23
Girona,47,ESP,1671.14294434,ESP-La Liga,2018-10-23
Valladolid,49,ESP,1661.99560547,ESP-La Liga,2018-10-23
Leganes,57,ESP,1641.03710938,ESP-La Liga,2018-10-23
Rayo Vallecano,74,ESP,1588.76123047,ESP-La Liga,2018-10-23
Huesca,75,ESP,1586.29577637,ESP-La Liga,2018-10-23
Barcelona,1,ESP,2027.66809082,ESP-La Liga,2018-10-30
Real Madrid,4,ESP,1953.67016602,ESP-La Liga,2018-10-30
Atletico,7,ESP,1918.3104248,ESP-La Liga,2018-10-30
Sevilla,17,ESP,1801.94006348,ESP-La Liga,2018-10-30
Valencia,18,ESP,1785.18579102,ESP-La Liga,2018-10-30
Espanyol,20,ESP,1760.70275879,ESP-La Liga,2018-10-30
Alaves,21,ESP,1751.70349121,ESP-La Liga,2018-10-30
Getafe,25,ESP,1740.2109375,ESP-La Liga,2018-10-30
Villarreal,26,ESP,1735.47546387,ESP-La Liga,2018-10-30
Sociedad,28,ESP,1730.8338623,ESP-La Liga,2018-10-30
Celta,29,ESP,1729.31774902,ESP-La Liga,2018-10-30
Betis,32,ESP,1721.15905762,ESP-La Liga,2018-10-30
Levante,35,ESP,1716.60864258,ESP-La Liga,2018-10-30
Eibar,39,ESP,1699.49353027,ESP-La Liga,2018-10-30
Bilbao,43,ESP,1691.80761719,ESP-La Liga,2018-10-30
Girona,47,ESP,1676.46057129,ESP-La Liga,2018-10-30
Valladolid,49,ESP,1663.65576172,ESP-La Liga,2018-10-30
Leganes,59,ESP,1635.23681641,ESP-La Liga,2018-10-30
Rayo Vallecano,72,ESP,1586.19396973,ESP-La Liga,2018-10-30
Huesca,73,ESP,1585.11230469,ESP-La Liga,2018-10-30
Barcelona,1,ESP,2029.03808594,ESP-La Liga,2018-11-6
Real Madrid,4,ESP,1955.59277344,ESP-La Liga,2018-11-6
Atletico,7,ESP,1913.07202148,ESP-La Liga,2018-11-6
Sevilla,17,ESP,1802.2557373,ESP-La Liga,2018-11-6
Valencia,18,ESP,1772.57922363,ESP-La Liga,2018-11-6
Espanyol,20,ESP,1765.27416992,ESP-La Liga,2018-11-6
Alaves,24,ESP,1744.34436035,ESP-La Liga,2018-11-6
Getafe,26,ESP,1738.13964844,ESP-La Liga,2018-11-6
Villarreal,27,ESP,1732.64904785,ESP-La Liga,2018-11-6
Celta,29,ESP,1731.41381836,ESP-La Liga,2018-11-6
Sociedad,30,ESP,1730.51806641,ESP-La Liga,2018-11-6
Levante,33,ESP,1719.43505859,ESP-La Liga,2018-11-6
Betis,34,ESP,1719.06298828,ESP-La Liga,2018-11-6
Eibar,38,ESP,1706.85266113,ESP-La Liga,2018-11-6
Girona,44,ESP,1689.06713867,ESP-La Liga,2018-11-6
Bilbao,45,ESP,1687.23620605,ESP-La Liga,2018-11-6
Valladolid,49,ESP,1661.7331543,ESP-La Liga,2018-11-6
Leganes,55,ESP,1640.47521973,ESP-La Liga,2018-11-6
Huesca,72,ESP,1587.18359375,ESP-La Liga,2018-11-6
Rayo Vallecano,74,ESP,1584.82397461,ESP-La Liga,2018-11-6
Barcelona,1,ESP,2012.52600098,ESP-La Liga,2018-11-13
Real Madrid,4,ESP,1969.02380371,ESP-La Liga,2018-11-13
Atletico,6,ESP,1923.69506836,ESP-La Liga,2018-11-13
Sevilla,16,ESP,1812.11547852,ESP-La Liga,2018-11-13
Valencia,18,ESP,1789.50256348,ESP-La Liga,2018-11-13
Espanyol,20,ESP,1762.7689209,ESP-La Liga,2018-11-13
Alaves,23,ESP,1749.97387695,ESP-La Liga,2018-11-13
Sociedad,25,ESP,1746.93322754,ESP-La Liga,2018-11-13
Betis,28,ESP,1735.64855957,ESP-La Liga,2018-11-13
Getafe,31,ESP,1731.50109863,ESP-La Liga,2018-11-13
Villarreal,32,ESP,1730.27770996,ESP-La Liga,2018-11-13
Celta,33,ESP,1728.11560059,ESP-La Liga,2018-11-13
Eibar,36,ESP,1710.60803223,ESP-La Liga,2018-11-13
Levante,37,ESP,1708.40625,ESP-La Liga,2018-11-13
Girona,43,ESP,1688.16503906,ESP-La Liga,2018-11-13
Bilbao,44,ESP,1687.91455078,ESP-La Liga,2018-11-13
Valladolid,48,ESP,1663.36413574,ESP-La Liga,2018-11-13
Leganes,52,ESP,1646.76367188,ESP-La Liga,2018-11-13
Rayo Vallecano,70,ESP,1589.32055664,ESP-La Liga,2018-11-13
Huesca,71,ESP,1586.94042969,ESP-La Liga,2018-11-13
Barcelona,1,ESP,2012.52600098,ESP-La Liga,2018-11-20
Real Madrid,4,ESP,1969.02380371,ESP-La Liga,2018-11-20
Atletico,6,ESP,1923.69506836,ESP-La Liga,2018-11-20
Sevilla,16,ESP,1812.11547852,ESP-La Liga,2018-11-20
Valencia,18,ESP,1789.50256348,ESP-La Liga,2018-11-20
Espanyol,20,ESP,1762.7689209,ESP-La Liga,2018-11-20
Alaves,23,ESP,1749.97387695,ESP-La Liga,2018-11-20
Sociedad,25,ESP,1746.93322754,ESP-La Liga,2018-11-20
Betis,28,ESP,1735.64855957,ESP-La Liga,2018-11-20
Getafe,31,ESP,1731.50109863,ESP-La Liga,2018-11-20
Villarreal,32,ESP,1730.27770996,ESP-La Liga,2018-11-20
Celta,33,ESP,1728.11560059,ESP-La Liga,2018-11-20
Eibar,36,ESP,1710.60803223,ESP-La Liga,2018-11-20
Levante,37,ESP,1708.40625,ESP-La Liga,2018-11-20
Girona,43,ESP,1688.16503906,ESP-La Liga,2018-11-20
Bilbao,44,ESP,1687.91455078,ESP-La Liga,2018-11-20
Valladolid,48,ESP,1663.36413574,ESP-La Liga,2018-11-20
Leganes,52,ESP,1646.76367188,ESP-La Liga,2018-11-20
Rayo Vallecano,70,ESP,1589.32055664,ESP-La Liga,2018-11-20
Huesca,71,ESP,1586.94042969,ESP-La Liga,2018-11-20
Barcelona,1,ESP,2012.23986816,ESP-La Liga,2018-11-27
Real Madrid,4,ESP,1947.59765625,ESP-La Liga,2018-11-27
Atletico,6,ESP,1923.98120117,ESP-La Liga,2018-11-27
Sevilla,16,ESP,1815.05993652,ESP-La Liga,2018-11-27
Valencia,18,ESP,1793.53344727,ESP-La Liga,2018-11-27
Sociedad,21,ESP,1752.28796387,ESP-La Liga,2018-11-27
Espanyol,24,ESP,1745.45959473,ESP-La Liga,2018-11-27
Alaves,27,ESP,1740.97875977,ESP-La Liga,2018-11-27
Villarreal,29,ESP,1736.38806152,ESP-La Liga,2018-11-27
Getafe,30,ESP,1732.61987305,ESP-La Liga,2018-11-27
Eibar,31,ESP,1732.03417969,ESP-La Liga,2018-11-27
