team,rank,country,elo,league,week
Man City,4,ENG,1917.81616211,ENG-Premier League,2012-6-17
Man United,6,ENG,1913.16894531,ENG-Premier League,2012-6-17
Chelsea,7,ENG,1851.68713379,ENG-Premier League,2012-6-17
Arsenal,9,ENG,1826.90942383,ENG-Premier League,2012-6-17
Tottenham,13,ENG,1796.20385742,ENG-Premier League,2012-6-17
Everton,15,ENG,1777.80273438,ENG-Premier League,2012-6-17
Newcastle,25,ENG,1746.84936523,ENG-Premier League,2012-6-17
Liverpool,26,ENG,1742.18920898,ENG-Premier League,2012-6-17
Fulham,33,ENG,1711.97363281,ENG-Premier League,2012-6-17
West Brom,49,ENG,1676.95251465,ENG-Premier League,2012-6-17
Sunderland,52,ENG,1668.60009766,ENG-Premier League,2012-6-17
Wigan,53,ENG,1666.11987305,ENG-Premier League,2012-6-17
Aston Villa,56,ENG,1657.62158203,ENG-Premier League,2012-6-17
Stoke,57,ENG,1657.29638672,ENG-Premier League,2012-6-17
Swansea,61,ENG,1650.16052246,ENG-Premier League,2012-6-17
Norwich,67,ENG,1625.82592773,ENG-Premier League,2012-6-17
Bolton,69,ENG,1613.65637207,ENG-Premier League,2012-6-17
Blackburn,73,ENG,1603.80749512,ENG-Premier League,2012-6-17
QPR,74,ENG,1600.13977051,ENG-Premier League,2012-6-17
Wolves,91,ENG,1549.51550293,ENG-Premier League,2012-6-17
Man City,4,ENG,1917.81616211,ENG-Premier League,2012-6-24
Man United,6,ENG,1913.16894531,ENG-Premier League,2012-6-24
Chelsea,7,ENG,1851.68713379,ENG-Premier League,2012-6-24
Arsenal,9,ENG,1826.90942383,ENG-Premier League,2012-6-24
Tottenham,13,ENG,1796.20385742,ENG-Premier League,2012-6-24
Everton,15,ENG,1777.80273438,ENG-Premier League,2012-6-24
Newcastle,25,ENG,1746.84936523,ENG-Premier League,2012-6-24
Liverpool,26,ENG,1742.18920898,ENG-Premier League,2012-6-24
Fulham,33,ENG,1711.97363281,ENG-Premier League,2012-6-24
West Brom,49,ENG,1676.95251465,ENG-Premier League,2012-6-24
Sunderland,52,ENG,1668.60009766,ENG-Premier League,2012-6-24
Wigan,53,ENG,1666.11987305,ENG-Premier League,2012-6-24
Aston Villa,56,ENG,1657.62158203,ENG-Premier League,2012-6-24
Stoke,57,ENG,1657.29638672,ENG-Premier League,2012-6-24
Swansea,61,ENG,1650.16052246,ENG-Premier League,2012-6-24
Norwich,67,ENG,1625.82592773,ENG-Premier League,2012-6-24
Bolton,69,ENG,1613.65637207,ENG-Premier League,2012-6-24
Blackburn,73,ENG,1603.80749512,ENG-Premier League,2012-6-24
QPR,74,ENG,1600.13977051,ENG-Premier League,2012-6-24
Wolves,91,ENG,1549.51550293,ENG-Premier League,2012-6-24
Man City,4,ENG,1918.04736328,ENG-Premier League,2012-8-7
Man United,6,ENG,1913.40014648,ENG-Premier League,2012-8-7
Chelsea,7,ENG,1851.91833496,ENG-Premier League,2012-8-7
Arsenal,9,ENG,1827.140625,ENG-Premier League,2012-8-7
Tottenham,13,ENG,1796.43505859,ENG-Premier League,2012-8-7
Everton,15,ENG,1778.03393555,ENG-Premier League,2012-8-7
Newcastle,25,ENG,1747.08056641,ENG-Premier League,2012-8-7
Liverpool,26,ENG,1743.16125488,ENG-Premier League,2012-8-7
Fulham,35,ENG,1712.20495605,ENG-Premier League,2012-8-7
West Brom,50,ENG,1677.18371582,ENG-Premier League,2012-8-7
Sunderland,53,ENG,1668.83129883,ENG-Premier League,2012-8-7
Wigan,54,ENG,1666.35107422,ENG-Premier League,2012-8-7
Aston Villa,57,ENG,1657.85290527,ENG-Premier League,2012-8-7
Stoke,58,ENG,1657.52758789,ENG-Premier League,2012-8-7
Swansea,62,ENG,1650.39172363,ENG-Premier League,2012-8-7
West Ham,67,ENG,1639.82739258,ENG-Premier League,2012-8-7
Reading,69,ENG,1628.64501953,ENG-Premier League,2012-8-7
Norwich,72,ENG,1626.05712891,ENG-Premier League,2012-8-7
QPR,76,ENG,1600.37097168,ENG-Premier League,2012-8-7
Southampton,90,ENG,1559.40686035,ENG-Premier League,2012-8-7
Man City,4,ENG,1918.38830566,ENG-Premier League,2012-8-14
Man United,6,ENG,1913.74108887,ENG-Premier League,2012-8-14
Chelsea,7,ENG,1852.25915527,ENG-Premier League,2012-8-14
Arsenal,9,ENG,1827.48144531,ENG-Premier League,2012-8-14
Tottenham,13,ENG,1796.77600098,ENG-Premier League,2012-8-14
Everton,16,ENG,1778.37487793,ENG-Premier League,2012-8-14
Newcastle,25,ENG,1747.42138672,ENG-Premier League,2012-8-14
Liverpool,26,ENG,1744.59301758,ENG-Premier League,2012-8-14
Fulham,36,ENG,1712.54577637,ENG-Premier League,2012-8-14
West Brom,51,ENG,1677.52453613,ENG-Premier League,2012-8-14
Sunderland,53,ENG,1669.17211914,ENG-Premier League,2012-8-14
Wigan,54,ENG,1666.69189453,ENG-Premier League,2012-8-14
Aston Villa,57,ENG,1658.19372559,ENG-Premier League,2012-8-14
Stoke,58,ENG,1657.8684082,ENG-Premier League,2012-8-14
Swansea,62,ENG,1650.73254395,ENG-Premier League,2012-8-14
West Ham,66,ENG,1640.16821289,ENG-Premier League,2012-8-14
Reading,70,ENG,1628.98583984,ENG-Premier League,2012-8-14
Norwich,71,ENG,1626.39794922,ENG-Premier League,2012-8-14
QPR,76,ENG,1600.71179199,ENG-Premier League,2012-8-14
Southampton,91,ENG,1559.74768066,ENG-Premier League,2012-8-14
Man City,4,ENG,1919.43701172,ENG-Premier League,2012-8-21
Man United,6,ENG,1903.68774414,ENG-Premier League,2012-8-21
Chelsea,7,ENG,1859.21960449,ENG-Premier League,2012-8-21
Arsenal,9,ENG,1821.96276855,ENG-Premier League,2012-8-21
Tottenham,13,ENG,1789.00402832,ENG-Premier League,2012-8-21
Everton,14,ENG,1788.42810059,ENG-Premier League,2012-8-21
Newcastle,22,ENG,1755.1932373,ENG-Premier League,2012-8-21
Liverpool,30,ENG,1730.23449707,ENG-Premier League,2012-8-21
Fulham,35,ENG,1722.87854004,ENG-Premier League,2012-8-21
West Brom,45,ENG,1691.88305664,ENG-Premier League,2012-8-21
Sunderland,53,ENG,1674.6907959,ENG-Premier League,2012-8-21
Swansea,54,ENG,1669.19921875,ENG-Premier League,2012-8-21
Wigan,57,ENG,1659.73156738,ENG-Premier League,2012-8-21
Stoke,58,ENG,1658.68945312,ENG-Premier League,2012-8-21
Aston Villa,62,ENG,1651.19311523,ENG-Premier League,2012-8-21
West Ham,64,ENG,1647.16882324,ENG-Premier League,2012-8-21
Reading,70,ENG,1628.16491699,ENG-Premier League,2012-8-21
Norwich,73,ENG,1616.06518555,ENG-Premier League,2012-8-21
QPR,83,ENG,1582.24523926,ENG-Premier League,2012-8-21
Southampton,91,ENG,1558.69897461,ENG-Premier League,2012-8-21
Man City,4,ENG,1916.31066895,ENG-Premier League,2012-8-28
Man United,6,ENG,1906.76086426,ENG-Premier League,2012-8-28
Chelsea,7,ENG,1868.19165039,ENG-Premier League,2012-8-28
Arsenal,9,ENG,1819.49377441,ENG-Premier League,2012-8-28
Everton,12,ENG,1797.43859863,ENG-Premier League,2012-8-28
Tottenham,15,ENG,1784.89489746,ENG-Premier League,2012-8-28
Newcastle,24,ENG,1749.57971191,ENG-Premier League,2012-8-28
Liverpool,28,ENG,1734.59082031,ENG-Premier League,2012-8-28
Fulham,34,ENG,1720.22924805,ENG-Premier League,2012-8-28
West Brom,44,ENG,1696.4161377,ENG-Premier League,2012-8-28
Swansea,50,ENG,1679.74841309,ENG-Premier League,2012-8-28
Sunderland,52,ENG,1674.90270996,ENG-Premier League,2012-8-28
Wigan,56,ENG,1669.83325195,ENG-Premier League,2012-8-28
Stoke,58,ENG,1661.58239746,ENG-Premier League,2012-8-28
Aston Villa,63,ENG,1642.60656738,ENG-Premier League,2012-8-28
West Ham,67,ENG,1637.04333496,ENG-Premier League,2012-8-28
Reading,71,ENG,1625.31286621,ENG-Premier League,2012-8-28
Norwich,73,ENG,1613.54528809,ENG-Premier League,2012-8-28
QPR,81,ENG,1585.18896484,ENG-Premier League,2012-8-28
Southampton,93,ENG,1549.02099609,ENG-Premier League,2012-8-28
Man City,4,ENG,1918.74328613,ENG-Premier League,2012-9-4
Man United,6,ENG,1909.68273926,ENG-Premier League,2012-9-4
Chelsea,7,ENG,1868.93469238,ENG-Premier League,2012-9-4
Arsenal,9,ENG,1831.13830566,ENG-Premier League,2012-9-4
Everton,14,ENG,1785.61022949,ENG-Premier League,2012-9-4
Tottenham,16,ENG,1779.66064453,ENG-Premier League,2012-9-4
Newcastle,26,ENG,1747.71948242,ENG-Premier League,2012-9-4
Liverpool,32,ENG,1724.58996582,ENG-Premier League,2012-9-4
West Brom,39,ENG,1709.73071289,ENG-Premier League,2012-9-4
Fulham,40,ENG,1706.4901123,ENG-Premier League,2012-9-4
Swansea,49,ENG,1678.41833496,ENG-Premier League,2012-9-4
Sunderland,51,ENG,1677.71899414,ENG-Premier League,2012-9-4
Wigan,55,ENG,1668.4095459,ENG-Premier League,2012-9-4
Stoke,57,ENG,1664.4921875,ENG-Premier League,2012-9-4
West Ham,62,ENG,1652.26867676,ENG-Premier League,2012-9-4
Aston Villa,65,ENG,1648.17199707,ENG-Premier League,2012-9-4
Reading,72,ENG,1626.05603027,ENG-Premier League,2012-9-4
Norwich,73,ENG,1620.265625,ENG-Premier League,2012-9-4
QPR,83,ENG,1584.24243164,ENG-Premier League,2012-9-4
Southampton,93,ENG,1547.58532715,ENG-Premier League,2012-9-4
Man City,4,ENG,1918.74328613,ENG-Premier League,2012-9-11
Man United,6,ENG,1909.68273926,ENG-Premier League,2012-9-11
Chelsea,7,ENG,1868.93469238,ENG-Premier League,2012-9-11
Arsenal,9,ENG,1831.13830566,ENG-Premier League,2012-9-11
Everton,14,ENG,1785.61022949,ENG-Premier League,2012-9-11
Tottenham,16,ENG,1779.66064453,ENG-Premier League,2012-9-11
Newcastle,26,ENG,1747.71948242,ENG-Premier League,2012-9-11
Liverpool,32,ENG,1724.58996582,ENG-Premier League,2012-9-11
West Brom,39,ENG,1709.73071289,ENG-Premier League,2012-9-11
Fulham,40,ENG,1706.4901123,ENG-Premier League,2012-9-11
Swansea,49,ENG,1678.41833496,ENG-Premier League,2012-9-11
Sunderland,51,ENG,1677.71899414,ENG-Premier League,2012-9-11
Wigan,55,ENG,1668.4095459,ENG-Premier League,2012-9-11
Stoke,57,ENG,1664.4921875,ENG-Premier League,2012-9-11
West Ham,62,ENG,1652.26867676,ENG-Premier League,2012-9-11
Aston Villa,65,ENG,1648.17199707,ENG-Premier League,2012-9-11
Reading,72,ENG,1626.05603027,ENG-Premier League,2012-9-11
Norwich,73,ENG,1620.265625,ENG-Premier League,2012-9-11
QPR,83,ENG,1584.24243164,ENG-Premier League,2012-9-11
Southampton,93,ENG,1547.58532715,ENG-Premier League,2012-9-11
Man City,5,ENG,1913.94812012,ENG-Premier League,2012-9-18
Man United,6,ENG,1913.51611328,ENG-Premier League,2012-9-18
Chelsea,7,ENG,1863.49365234,ENG-Premier League,2012-9-18
Arsenal,9,ENG,1834.48498535,ENG-Premier League,2012-9-18
Tottenham,13,ENG,1788.2590332,ENG-Premier League,2012-9-18
Everton,15,ENG,1782.38793945,ENG-Premier League,2012-9-18
Newcastle,24,ENG,1750.94165039,ENG-Premier League,2012-9-18
Liverpool,31,ENG,1725.33374023,ENG-Premier League,2012-9-18
Fulham,37,ENG,1717.49755859,ENG-Premier League,2012-9-18
West Brom,43,ENG,1698.72338867,ENG-Premier League,2012-9-18
Sunderland,51,ENG,1676.97509766,ENG-Premier League,2012-9-18
Stoke,54,ENG,1669.28747559,ENG-Premier League,2012-9-18
Swansea,55,ENG,1668.49609375,ENG-Premier League,2012-9-18
Wigan,58,ENG,1664.57629395,ENG-Premier League,2012-9-18
Aston Villa,59,ENG,1658.09423828,ENG-Premier League,2012-9-18
West Ham,60,ENG,1653.43652344,ENG-Premier League,2012-9-18
Norwich,72,ENG,1619.09777832,ENG-Premier League,2012-9-18
Reading,73,ENG,1617.4576416,ENG-Premier League,2012-9-18
QPR,82,ENG,1589.68359375,ENG-Premier League,2012-9-18
Southampton,93,ENG,1544.23876953,ENG-Premier League,2012-9-18
Man United,4,ENG,1921.31298828,ENG-Premier League,2012-9-25
Man City,5,ENG,1908.23779297,ENG-Premier League,2012-9-25
Chelsea,8,ENG,1862.99291992,ENG-Premier League,2012-9-25
Arsenal,9,ENG,1846.43457031,ENG-Premier League,2012-9-25
Everton,14,ENG,1795.51037598,ENG-Premier League,2012-9-25
Tottenham,16,ENG,1786.6574707,ENG-Premier League,2012-9-25
Newcastle,21,ENG,1753.74108887,ENG-Premier League,2012-9-25
Liverpool,31,ENG,1728.99438477,ENG-Premier League,2012-9-25
Fulham,32,ENG,1726.96362305,ENG-Premier League,2012-9-25
West Brom,42,ENG,1704.0715332,ENG-Premier League,2012-9-25
Sunderland,48,ENG,1679.37475586,ENG-Premier League,2012-9-25
Stoke,56,ENG,1667.6394043,ENG-Premier League,2012-9-25
Swansea,57,ENG,1657.28442383,ENG-Premier League,2012-9-25
Wigan,58,ENG,1657.02075195,ENG-Premier League,2012-9-25
West Ham,60,ENG,1652.94750977,ENG-Premier League,2012-9-25
Aston Villa,65,ENG,1643.30334473,ENG-Premier League,2012-9-25
Norwich,73,ENG,1616.57836914,ENG-Premier League,2012-9-25
Reading,74,ENG,1614.0201416,ENG-Premier League,2012-9-25
QPR,81,ENG,1588.05395508,ENG-Premier League,2012-9-25
Southampton,91,ENG,1560.94018555,ENG-Premier League,2012-9-25
Man City,4,ENG,1913.41796875,ENG-Premier League,2012-10-2
Man United,5,ENG,1908.38549805,ENG-Premier League,2012-10-2
Chelsea,8,ENG,1872.22485352,ENG-Premier League,2012-10-2
Arsenal,9,ENG,1837.20251465,ENG-Premier League,2012-10-2
Tottenham,14,ENG,1799.58483887,ENG-Premier League,2012-10-2
Everton,15,ENG,1798.38793945,ENG-Premier League,2012-10-2
Newcastle,21,ENG,1751.72229004,ENG-Premier League,2012-10-2
Liverpool,23,ENG,1740.88806152,ENG-Premier League,2012-10-2
Fulham,36,ENG,1721.78356934,ENG-Premier League,2012-10-2
West Brom,41,ENG,1704.13952637,ENG-Premier League,2012-10-2
Sunderland,47,ENG,1685.2310791,ENG-Premier League,2012-10-2
Stoke,49,ENG,1676.46350098,ENG-Premier League,2012-10-2
West Ham,58,ENG,1660.8236084,ENG-Premier League,2012-10-2
Wigan,61,ENG,1651.16430664,ENG-Premier League,2012-10-2
Swansea,64,ENG,1648.46020508,ENG-Premier League,2012-10-2
Aston Villa,66,ENG,1643.23547363,ENG-Premier League,2012-10-2
Reading,73,ENG,1616.03894043,ENG-Premier League,2012-10-2
Norwich,76,ENG,1604.68469238,ENG-Premier League,2012-10-2
QPR,82,ENG,1580.17785645,ENG-Premier League,2012-10-2
Southampton,92,ENG,1558.06262207,ENG-Premier League,2012-10-2
Man United,4,ENG,1921.45849609,ENG-Premier League,2012-10-9
Man City,5,ENG,1915.16711426,ENG-Premier League,2012-10-9
Chelsea,8,ENG,1880.72021484,ENG-Premier League,2012-10-9
Arsenal,9,ENG,1849.3885498,ENG-Premier League,2012-10-9
Tottenham,14,ENG,1800.6796875,ENG-Premier League,2012-10-9
Everton,15,ENG,1796.54968262,ENG-Premier League,2012-10-9
Newcastle,21,ENG,1752.17333984,ENG-Premier League,2012-10-9
Liverpool,30,ENG,1726.6328125,ENG-Premier League,2012-10-9
Fulham,35,ENG,1719.42370605,ENG-Premier League,2012-10-9
West Brom,40,ENG,1708.70031738,ENG-Premier League,2012-10-9
Sunderland,47,ENG,1681.91931152,ENG-Premier League,2012-10-9
Stoke,48,ENG,1680.13232422,ENG-Premier League,2012-10-9
West Ham,56,ENG,1654.6685791,ENG-Premier League,2012-10-9
Wigan,57,ENG,1654.39001465,ENG-Premier League,2012-10-9
Swansea,62,ENG,1646.62744141,ENG-Premier League,2012-10-9
Aston Villa,67,ENG,1639.01672363,ENG-Premier League,2012-10-9
Reading,72,ENG,1619.25915527,ENG-Premier League,2012-10-9
Norwich,78,ENG,1602.39221191,ENG-Premier League,2012-10-9
QPR,82,ENG,1577.0045166,ENG-Premier League,2012-10-9
