team,rank,country,elo,league,week
Schalke,15,GER,1786.11364746,GER-Bundesliga,2011-1-8
Werder,22,GER,1737.07653809,GER-Bundesliga,2011-1-8
Hamburg,23,GER,1734.2532959,GER-Bundesliga,2011-1-8
Wolfsburg,25,GER,1730.85168457,GER-Bundesliga,2011-1-8
Hoffenheim,28,GER,1725.54125977,GER-Bundesliga,2011-1-8
Stuttgart,29,GER,1722.63500977,GER-Bundesliga,2011-1-8
Mainz,30,GER,1720.10229492,GER-Bundesliga,2011-1-8
Frankfurt,42,GER,1688.74475098,GER-Bundesliga,2011-1-8
Hannover,49,GER,1674.54101562,GER-Bundesliga,2011-1-8
Freiburg,55,GER,1658.7166748,GER-Bundesliga,2011-1-8
Nuernberg,60,GER,1647.34533691,GER-Bundesliga,2011-1-8
Lautern,62,GER,1640.9276123,GER-Bundesliga,2011-1-8
Koeln,83,GER,1604.81384277,GER-Bundesliga,2011-1-8
Gladbach,91,GER,1583.03466797,GER-Bundesliga,2011-1-8
St Pauli,92,GER,1576.34790039,GER-Bundesliga,2011-1-8
Bayern,4,GER,1877.81835938,GER-Bundesliga,2011-1-15
Dortmund,7,GER,1854.2487793,GER-Bundesliga,2011-1-15
Leverkusen,13,GER,1786.84448242,GER-Bundesliga,2011-1-15
Schalke,15,GER,1786.11364746,GER-Bundesliga,2011-1-15
Werder,23,GER,1737.07653809,GER-Bundesliga,2011-1-15
Hamburg,24,GER,1734.2532959,GER-Bundesliga,2011-1-15
Wolfsburg,25,GER,1730.85168457,GER-Bundesliga,2011-1-15
Hoffenheim,27,GER,1725.54125977,GER-Bundesliga,2011-1-15
Stuttgart,28,GER,1722.63500977,GER-Bundesliga,2011-1-15
Mainz,30,GER,1720.10229492,GER-Bundesliga,2011-1-15
Frankfurt,44,GER,1688.74475098,GER-Bundesliga,2011-1-15
Hannover,48,GER,1674.54101562,GER-Bundesliga,2011-1-15
Freiburg,54,GER,1658.7166748,GER-Bundesliga,2011-1-15
Nuernberg,60,GER,1647.34533691,GER-Bundesliga,2011-1-15
Lautern,66,GER,1640.9276123,GER-Bundesliga,2011-1-15
Koeln,83,GER,1604.81384277,GER-Bundesliga,2011-1-15
Gladbach,91,GER,1583.03466797,GER-Bundesliga,2011-1-15
St Pauli,92,GER,1576.34790039,GER-Bundesliga,2011-1-15
Bayern,6,GER,1875.66149902,GER-Bundesliga,2011-1-22
Dortmund,7,GER,1854.2487793,GER-Bundesliga,2011-1-22
Leverkusen,14,GER,1786.84448242,GER-Bundesliga,2011-1-22
Schalke,17,GER,1774.81396484,GER-Bundesliga,2011-1-22
Hamburg,22,GER,1750.21398926,GER-Bundesliga,2011-1-22
Werder,23,GER,1742.94665527,GER-Bundesliga,2011-1-22
Wolfsburg,24,GER,1733.00866699,GER-Bundesliga,2011-1-22
Stuttgart,26,GER,1728.82495117,GER-Bundesliga,2011-1-22
Hoffenheim,29,GER,1719.67114258,GER-Bundesliga,2011-1-22
Mainz,30,GER,1713.91235352,GER-Bundesliga,2011-1-22
Hannover,42,GER,1691.7355957,GER-Bundesliga,2011-1-22
Frankfurt,50,GER,1666.88916016,GER-Bundesliga,2011-1-22
Freiburg,55,GER,1658.38464355,GER-Bundesliga,2011-1-22
Lautern,67,GER,1637.96264648,GER-Bundesliga,2011-1-22
Nuernberg,68,GER,1636.07141113,GER-Bundesliga,2011-1-22
Koeln,79,GER,1607.77880859,GER-Bundesliga,2011-1-22
Gladbach,88,GER,1594.30847168,GER-Bundesliga,2011-1-22
St Pauli,93,GER,1576.67980957,GER-Bundesliga,2011-1-22
Bayern,6,GER,1879.6315918,GER-Bundesliga,2011-1-29
Dortmund,7,GER,1849.16259766,GER-Bundesliga,2011-1-29
Leverkusen,13,GER,1798.86352539,GER-Bundesliga,2011-1-29
Schalke,17,GER,1782.38647461,GER-Bundesliga,2011-1-29
Hamburg,21,GER,1750.21398926,GER-Bundesliga,2011-1-29
Wolfsburg,23,GER,1742.21154785,GER-Bundesliga,2011-1-29
Stuttgart,24,GER,1733.91125488,GER-Bundesliga,2011-1-29
Werder,25,GER,1726.38391113,GER-Bundesliga,2011-1-29
Hoffenheim,31,GER,1714.20922852,GER-Bundesliga,2011-1-29
Mainz,36,GER,1704.70947266,GER-Bundesliga,2011-1-29
Hannover,46,GER,1678.88146973,GER-Bundesliga,2011-1-29
Frankfurt,50,GER,1666.88916016,GER-Bundesliga,2011-1-29
Freiburg,54,GER,1655.8034668,GER-Bundesliga,2011-1-29
Nuernberg,65,GER,1638.65270996,GER-Bundesliga,2011-1-29
Lautern,70,GER,1633.99243164,GER-Bundesliga,2011-1-29
Koeln,73,GER,1624.34155273,GER-Bundesliga,2011-1-29
Gladbach,89,GER,1587.57104492,GER-Bundesliga,2011-1-29
St Pauli,91,GER,1582.14172363,GER-Bundesliga,2011-1-29
Bayern,6,GER,1887.68444824,GER-Bundesliga,2011-2-5
Dortmund,7,GER,1856.89916992,GER-Bundesliga,2011-2-5
Leverkusen,13,GER,1798.86352539,GER-Bundesliga,2011-2-5
Schalke,17,GER,1775.08691406,GER-Bundesliga,2011-2-5
Hamburg,22,GER,1737.27319336,GER-Bundesliga,2011-2-5
Wolfsburg,23,GER,1730.21557617,GER-Bundesliga,2011-2-5
Hoffenheim,25,GER,1725.76806641,GER-Bundesliga,2011-2-5
Stuttgart,26,GER,1722.38183594,GER-Bundesliga,2011-2-5
Werder,27,GER,1718.33105469,GER-Bundesliga,2011-2-5
Mainz,32,GER,1712.83361816,GER-Bundesliga,2011-2-5
Hannover,45,GER,1678.88146973,GER-Bundesliga,2011-2-5
Freiburg,49,GER,1667.33276367,GER-Bundesliga,2011-2-5
Frankfurt,56,GER,1655.37402344,GER-Bundesliga,2011-2-5
Nuernberg,60,GER,1651.59350586,GER-Bundesliga,2011-2-5
Lautern,72,GER,1625.86828613,GER-Bundesliga,2011-2-5
Koeln,79,GER,1611.75292969,GER-Bundesliga,2011-2-5
Gladbach,85,GER,1599.08618164,GER-Bundesliga,2011-2-5
St Pauli,88,GER,1594.73034668,GER-Bundesliga,2011-2-5
Bayern,6,GER,1874.64880371,GER-Bundesliga,2011-2-12
Dortmund,7,GER,1856.89916992,GER-Bundesliga,2011-2-12
Leverkusen,13,GER,1788.77001953,GER-Bundesliga,2011-2-12
Schalke,18,GER,1775.08691406,GER-Bundesliga,2011-2-12
Hamburg,22,GER,1737.27319336,GER-Bundesliga,2011-2-12
Hoffenheim,24,GER,1729.89538574,GER-Bundesliga,2011-2-12
Stuttgart,25,GER,1728.71398926,GER-Bundesliga,2011-2-12
Wolfsburg,27,GER,1722.71154785,GER-Bundesliga,2011-2-12
Werder,28,GER,1720.07165527,GER-Bundesliga,2011-2-12
Mainz,30,GER,1711.09313965,GER-Bundesliga,2011-2-12
Hannover,43,GER,1686.38549805,GER-Bundesliga,2011-2-12
Freiburg,53,GER,1665.06323242,GER-Bundesliga,2011-2-12
Nuernberg,56,GER,1661.68701172,GER-Bundesliga,2011-2-12
Frankfurt,58,GER,1657.64355469,GER-Bundesliga,2011-2-12
Koeln,72,GER,1624.78857422,GER-Bundesliga,2011-2-12
Lautern,74,GER,1621.7409668,GER-Bundesliga,2011-2-12
St Pauli,88,GER,1594.73034668,GER-Bundesliga,2011-2-12
Gladbach,89,GER,1592.75402832,GER-Bundesliga,2011-2-12
Bayern,5,GER,1885.35083008,GER-Bundesliga,2011-2-19
Dortmund,7,GER,1856.69458008,GER-Bundesliga,2011-2-19
Leverkusen,11,GER,1814.97509766,GER-Bundesliga,2011-2-19
Schalke,15,GER,1787.28356934,GER-Bundesliga,2011-2-19
Hamburg,21,GER,1737.83569336,GER-Bundesliga,2011-2-19
Hoffenheim,22,GER,1727.64880371,GER-Bundesliga,2011-2-19
Werder,23,GER,1721.4128418,GER-Bundesliga,2011-2-19
Wolfsburg,26,GER,1717.62878418,GER-Bundesliga,2011-2-19
Stuttgart,30,GER,1711.25622559,GER-Bundesliga,2011-2-19
Mainz,34,GER,1703.16247559,GER-Bundesliga,2011-2-19
Nuernberg,39,GER,1695.33569336,GER-Bundesliga,2011-2-19
Hannover,42,GER,1693.49951172,GER-Bundesliga,2011-2-19
Freiburg,54,GER,1665.32141113,GER-Bundesliga,2011-2-19
Frankfurt,63,GER,1641.22131348,GER-Bundesliga,2011-2-19
Koeln,64,GER,1641.17443848,GER-Bundesliga,2011-2-19
Lautern,71,GER,1630.40100098,GER-Bundesliga,2011-2-19
St Pauli,74,GER,1620.59240723,GER-Bundesliga,2011-2-19
Gladbach,90,GER,1588.32299805,GER-Bundesliga,2011-2-19
Bayern,5,GER,1898.44543457,GER-Bundesliga,2011-2-26
Dortmund,7,GER,1858.44506836,GER-Bundesliga,2011-2-26
Leverkusen,9,GER,1820.11157227,GER-Bundesliga,2011-2-26
Schalke,16,GER,1774.91723633,GER-Bundesliga,2011-2-26
Hamburg,20,GER,1748.40661621,GER-Bundesliga,2011-2-26
Hoffenheim,23,GER,1722.36450195,GER-Bundesliga,2011-2-26
Wolfsburg,28,GER,1712.67810059,GER-Bundesliga,2011-2-26
Werder,30,GER,1708.6932373,GER-Bundesliga,2011-2-26
Hannover,34,GER,1700.76586914,GER-Bundesliga,2011-2-26
Mainz,39,GER,1694.7980957,GER-Bundesliga,2011-2-26
Nuernberg,40,GER,1694.26135254,GER-Bundesliga,2011-2-26
Stuttgart,41,GER,1693.72143555,GER-Bundesliga,2011-2-26
Freiburg,49,GER,1671.85021973,GER-Bundesliga,2011-2-26
Koeln,61,GER,1644.31005859,GER-Bundesliga,2011-2-26
Frankfurt,66,GER,1640.14697266,GER-Bundesliga,2011-2-26
Lautern,75,GER,1620.98596191,GER-Bundesliga,2011-2-26
St Pauli,80,GER,1616.6932373,GER-Bundesliga,2011-2-26
Gladbach,88,GER,1594.81396484,GER-Bundesliga,2011-2-26
Bayern,6,GER,1883.1965332,GER-Bundesliga,2011-3-5
Dortmund,7,GER,1875.95019531,GER-Bundesliga,2011-3-5
Leverkusen,10,GER,1818.84521484,GER-Bundesliga,2011-3-5
Schalke,18,GER,1770.82202148,GER-Bundesliga,2011-3-5
Hamburg,21,GER,1746.78259277,GER-Bundesliga,2011-3-5
Wolfsburg,29,GER,1712.67810059,GER-Bundesliga,2011-3-5
Hoffenheim,30,GER,1711.93701172,GER-Bundesliga,2011-3-5
Werder,31,GER,1709.9597168,GER-Bundesliga,2011-3-5
Hannover,33,GER,1708.1907959,GER-Bundesliga,2011-3-5
Stuttgart,34,GER,1705.53344727,GER-Bundesliga,2011-3-5
Mainz,35,GER,1705.22570801,GER-Bundesliga,2011-3-5
Nuernberg,40,GER,1698.35656738,GER-Bundesliga,2011-3-5
Freiburg,51,GER,1664.85693359,GER-Bundesliga,2011-3-5
Koeln,59,GER,1649.04724121,GER-Bundesliga,2011-3-5
Frankfurt,68,GER,1628.33508301,GER-Bundesliga,2011-3-5
Lautern,75,GER,1622.60998535,GER-Bundesliga,2011-3-5
St Pauli,83,GER,1609.26843262,GER-Bundesliga,2011-3-5
Gladbach,86,GER,1594.81396484,GER-Bundesliga,2011-3-5
Dortmund,6,GER,1876.80615234,GER-Bundesliga,2011-3-12
Bayern,7,GER,1868.88635254,GER-Bundesliga,2011-3-12
Leverkusen,10,GER,1814.05639648,GER-Bundesliga,2011-3-12
Schalke,16,GER,1778.67858887,GER-Bundesliga,2011-3-12
Hamburg,21,GER,1732.33337402,GER-Bundesliga,2011-3-12
Werder,22,GER,1722.95715332,GER-Bundesliga,2011-3-12
Mainz,23,GER,1721.38684082,GER-Bundesliga,2011-3-12
Stuttgart,27,GER,1714.4864502,GER-Bundesliga,2011-3-12
Nuernberg,31,GER,1709.17590332,GER-Bundesliga,2011-3-12
Hannover,33,GER,1707.828125,GER-Bundesliga,2011-3-12
Wolfsburg,35,GER,1706.70446777,GER-Bundesliga,2011-3-12
Hoffenheim,39,GER,1699.69128418,GER-Bundesliga,2011-3-12
Koeln,46,GER,1666.28796387,GER-Bundesliga,2011-3-12
Freiburg,57,GER,1653.57141113,GER-Bundesliga,2011-3-12
Frankfurt,71,GER,1627.18554688,GER-Bundesliga,2011-3-12
Lautern,72,GER,1625.47143555,GER-Bundesliga,2011-3-12
Gladbach,81,GER,1608.77172852,GER-Bundesliga,2011-3-12
St Pauli,84,GER,1600.16113281,GER-Bundesliga,2011-3-12
Dortmund,6,GER,1858.54992676,GER-Bundesliga,2011-3-19
Bayern,7,GER,1853.40527344,GER-Bundesliga,2011-3-19
Leverkusen,10,GER,1807.71411133,GER-Bundesliga,2011-3-19
Schalke,16,GER,1774.67578125,GER-Bundesliga,2011-3-19
Hamburg,27,GER,1716.58581543,GER-Bundesliga,2011-3-19
Stuttgart,28,GER,1713.73022461,GER-Bundesliga,2011-3-19
Nuernberg,29,GER,1711.47558594,GER-Bundesliga,2011-3-19
Werder,30,GER,1710.84802246,GER-Bundesliga,2011-3-19
Mainz,31,GER,1706.7800293,GER-Bundesliga,2011-3-19
Hoffenheim,34,GER,1703.2565918,GER-Bundesliga,2011-3-19
Hannover,37,GER,1700.48266602,GER-Bundesliga,2011-3-19
Wolfsburg,42,GER,1689.71386719,GER-Bundesliga,2011-3-19
Koeln,52,GER,1658.94250488,GER-Bundesliga,2011-3-19
Freiburg,63,GER,1639.11682129,GER-Bundesliga,2011-3-19
Lautern,67,GER,1634.24206543,GER-Bundesliga,2011-3-19
Frankfurt,79,GER,1616.49743652,GER-Bundesliga,2011-3-19
Gladbach,84,GER,1597.1829834,GER-Bundesliga,2011-3-19
St Pauli,86,GER,1586.22644043,GER-Bundesliga,2011-3-19
Bayern,6,GER,1857.72631836,GER-Bundesliga,2011-3-26
Dortmund,7,GER,1853.02001953,GER-Bundesliga,2011-3-26
Leverkusen,9,GER,1815.80187988,GER-Bundesliga,2011-3-26
Schalke,18,GER,1766.5880127,GER-Bundesliga,2011-3-26
Hamburg,23,GER,1726.64868164,GER-Bundesliga,2011-3-26
Werder,24,GER,1724.44812012,GER-Bundesliga,2011-3-26
Mainz,27,GER,1712.31005859,GER-Bundesliga,2011-3-26
Stuttgart,29,GER,1711.24536133,GER-Bundesliga,2011-3-26
Hannover,30,GER,1709.55554199,GER-Bundesliga,2011-3-26
Nuernberg,36,GER,1697.87548828,GER-Bundesliga,2011-3-26
Hoffenheim,37,GER,1694.18383789,GER-Bundesliga,2011-3-26
Wolfsburg,38,GER,1692.19873047,GER-Bundesliga,2011-3-26
Koeln,58,GER,1648.87963867,GER-Bundesliga,2011-3-26
Freiburg,66,GER,1634.79577637,GER-Bundesliga,2011-3-26
Lautern,67,GER,1634.24206543,GER-Bundesliga,2011-3-26
Frankfurt,77,GER,1622.17590332,GER-Bundesliga,2011-3-26
Gladbach,86,GER,1597.1829834,GER-Bundesliga,2011-3-26
St Pauli,89,GER,1580.5480957,GER-Bundesliga,2011-3-26
Bayern,6,GER,1857.72631836,GER-Bundesliga,2011-4-2
Dortmund,7,GER,1853.02001953,GER-Bundesliga,2011-4-2
Leverkusen,9,GER,1815.80187988,GER-Bundesliga,2011-4-2
Schalke,17,GER,1773.70141602,GER-Bundesliga,2011-4-2
Hamburg,23,GER,1726.64868164,GER-Bundesliga,2011-4-2
Werder,24,GER,1724.44812012,GER-Bundesliga,2011-4-2
Mainz,27,GER,1712.31005859,GER-Bundesliga,2011-4-2
Stuttgart,29,GER,1711.24536133,GER-Bundesliga,2011-4-2
Hannover,30,GER,1709.55554199,GER-Bundesliga,2011-4-2
Nuernberg,36,GER,1697.87548828,GER-Bundesliga,2011-4-2
Hoffenheim,37,GER,1694.18383789,GER-Bundesliga,2011-4-2
Wolfsburg,38,GER,1692.19873047,GER-Bundesliga,2011-4-2
Koeln,58,GER,1648.87963867,GER-Bundesliga,2011-4-2
Freiburg,66,GER,1634.79577637,GER-Bundesliga,2011-4-2
Lautern,67,GER,1634.24206543,GER-Bundesliga,2011-4-2
Frankfurt,77,GER,1622.17590332,GER-Bundesliga,2011-4-2
Gladbach,86,GER,1597.1829834,GER-Bundesliga,2011-4-2
St Pauli,90,GER,1573.43469238,GER-Bundesliga,2011-4-2
Bayern,5,GER,1866.2244873,GER-Bundesliga,2011-4-9
Dortmund,6,GER,1865.66430664,GER-Bundesliga,2011-4-9
Leverkusen,8,GER,1827.51953125,GER-Bundesliga,2011-4-9
Schalke,12,GER,1801.25427246,GER-Bundesliga,2011-4-9
Hamburg,23,GER,1734.25292969,GER-Bundesliga,2011-4-9
Werder,25,GER,1728.09155273,GER-Bundesliga,2011-4-9
Stuttgart,26,GER,1720.13244629,GER-Bundesliga,2011-4-9
Mainz,28,GER,1715.23010254,GER-Bundesliga,2011-4-9
Hannover,29,GER,1710.3984375,GER-Bundesliga,2011-4-9
Hoffenheim,34,GER,1700.06677246,GER-Bundesliga,2011-4-9
Nuernberg,36,GER,1696.88208008,GER-Bundesliga,2011-4-9
Wolfsburg,38,GER,1695.28198242,GER-Bundesliga,2011-4-9
Koeln,53,GER,1663.36047363,GER-Bundesliga,2011-4-9
Freiburg,63,GER,1645.36303711,GER-Bundesliga,2011-4-9
Lautern,67,GER,1636.01171875,GER-Bundesliga,2011-4-9
Frankfurt,68,GER,1633.53662109,GER-Bundesliga,2011-4-9
Gladbach,84,GER,1602.17211914,GER-Bundesliga,2011-4-9
St Pauli,89,GER,1580.17834473,GER-Bundesliga,2011-4-9
Dortmund,6,GER,1864.5958252,GER-Bundesliga,2011-4-16
Bayern,7,GER,1864.13098145,GER-Bundesliga,2011-4-16
Leverkusen,8,GER,1830.28686523,GER-Bundesliga,2011-4-16
Schalke,10,GER,1808.91491699,GER-Bundesliga,2011-4-16
Hamburg,23,GER,1737.05822754,GER-Bundesliga,2011-4-16
Werder,24,GER,1728.95996094,GER-Bundesliga,2011-4-16
Hannover,26,GER,1720.55822754,GER-Bundesliga,2011-4-16
Mainz,28,GER,1711.26293945,GER-Bundesliga,2011-4-16
Stuttgart,32,GER,1704.73913574,GER-Bundesliga,2011-4-16
Nuernberg,33,GER,1700.71240234,GER-Bundesliga,2011-4-16
Hoffenheim,37,GER,1693.03112793,GER-Bundesliga,2011-4-16
Wolfsburg,39,GER,1692.03417969,GER-Bundesliga,2011-4-16
Freiburg,58,GER,1654.13549805,GER-Bundesliga,2011-4-16
Lautern,59,GER,1653.1418457,GER-Bundesliga,2011-4-16
Koeln,61,GER,1648.40429688,GER-Bundesliga,2011-4-16
Frankfurt,69,GER,1634.4050293,GER-Bundesliga,2011-4-16
Gladbach,77,GER,1614.40917969,GER-Bundesliga,2011-4-16
St Pauli,87,GER,1579.14782715,GER-Bundesliga,2011-4-16
Bayern,5,GER,1875.09887695,GER-Bundesliga,2011-4-23
Dortmund,6,GER,1868.74377441,GER-Bundesliga,2011-4-23
Leverkusen,9,GER,1819.31896973,GER-Bundesliga,2011-4-23
Schalke,11,GER,1808.58105469,GER-Bundesliga,2011-4-23
Hamburg,23,GER,1734.66345215,GER-Bundesliga,2011-4-23
Hannover,24,GER,1733.79968262,GER-Bundesliga,2011-4-23
Werder,26,GER,1729.29382324,GER-Bundesliga,2011-4-23
Stuttgart,27,GER,1716.45129395,GER-Bundesliga,2011-4-23
Nuernberg,28,GER,1713.00927734,GER-Bundesliga,2011-4-23
Mainz,30,GER,1711.26293945,GER-Bundesliga,2011-4-23
Hoffenheim,36,GER,1698.0020752,GER-Bundesliga,2011-4-23
Wolfsburg,40,GER,1687.24450684,GER-Bundesliga,2011-4-23
Lautern,63,GER,1640.8449707,GER-Bundesliga,2011-4-23
Freiburg,64,GER,1639.14086914,GER-Bundesliga,2011-4-23
Koeln,67,GER,1636.69213867,GER-Bundesliga,2011-4-23
Frankfurt,70,GER,1629.43408203,GER-Bundesliga,2011-4-23
Gladbach,78,GER,1614.40917969,GER-Bundesliga,2011-4-23
St Pauli,86,GER,1583.9375,GER-Bundesliga,2011-4-23
Bayern,5,GER,1867.96447754,GER-Bundesliga,2011-4-30
Dortmund,7,GER,1853.81567383,GER-Bundesliga,2011-4-30
Leverkusen,8,GER,1820.66247559,GER-Bundesliga,2011-4-30
Schalke,15,GER,1785.07104492,GER-Bundesliga,2011-4-30
Hannover,24,GER,1731.43469238,GER-Bundesliga,2011-4-30
Stuttgart,25,GER,1725.73730469,GER-Bundesliga,2011-4-30
Werder,26,GER,1724.53466797,GER-Bundesliga,2011-4-30
Hamburg,28,GER,1720.64733887,GER-Bundesliga,2011-4-30
Mainz,29,GER,1710.87231445,GER-Bundesliga,2011-4-30
Nuernberg,30,GER,1708.66967773,GER-Bundesliga,2011-4-30
Wolfsburg,32,GER,1704.22131348,GER-Bundesliga,2011-4-30
Hoffenheim,38,GER,1691.9284668,GER-Bundesliga,2011-4-30
Lautern,55,GER,1658.84875488,GER-Bundesliga,2011-4-30
Freiburg,67,GER,1636.77575684,GER-Bundesliga,2011-4-30
Frankfurt,68,GER,1631.83837891,GER-Bundesliga,2011-4-30
Koeln,71,GER,1625.5144043,GER-Bundesliga,2011-4-30
Gladbach,73,GER,1624.60717773,GER-Bundesliga,2011-4-30
St Pauli,90,GER,1566.953125,GER-Bundesliga,2011-4-30
Bayern,5,GER,1874.69482422,GER-Bundesliga,2011-5-7
Dortmund,7,GER,1857.43041992,GER-Bundesliga,2011-5-7
Leverkusen,10,GER,1803.84655762,GER-Bundesliga,2011-5-7
Schalke,17,GER,1772.36804199,GER-Bundesliga,2011-5-7
Stuttgart,24,GER,1733.27355957,GER-Bundesliga,2011-5-7
Werder,26,GER,1723.35559082,GER-Bundesliga,2011-5-7
Hannover,27,GER,1717.90222168,GER-Bundesliga,2011-5-7
Mainz,28,GER,1717.83520508,GER-Bundesliga,2011-5-7
Wolfsburg,31,GER,1703.04223633,GER-Bundesliga,2011-5-7
Hamburg,32,GER,1702.96337891,GER-Bundesliga,2011-5-7
Nuernberg,33,GER,1702.69689941,GER-Bundesliga,2011-5-7
Hoffenheim,44,GER,1682.03405762,GER-Bundesliga,2011-5-7
Lautern,58,GER,1657.66967773,GER-Bundesliga,2011-5-7
Freiburg,60,GER,1652.1015625,GER-Bundesliga,2011-5-7
Koeln,65,GER,1639.97216797,GER-Bundesliga,2011-5-7
Gladbach,67,GER,1635.78149414,GER-Bundesliga,2011-5-7
Frankfurt,74,GER,1622.51733398,GER-Bundesliga,2011-5-7
St Pauli,91,GER,1565.77404785,GER-Bundesliga,2011-5-7
Bayern,5,GER,1881.67529297,GER-Bundesliga,2011-5-14
Dortmund,7,GER,1843.71936035,GER-Bundesliga,2011-5-14
Leverkusen,11,GER,1799.37780762,GER-Bundesliga,2011-5-14
Schalke,20,GER,1756.29504395,GER-Bundesliga,2011-5-14
Stuttgart,21,GER,1739.16027832,GER-Bundesliga,2011-5-14
Werder,23,GER,1737.06652832,GER-Bundesliga,2011-5-14
Mainz,24,GER,1733.90808105,GER-Bundesliga,2011-5-14
Hannover,28,GER,1712.01550293,GER-Bundesliga,2011-5-14
Hamburg,29,GER,1707.43212891,GER-Bundesliga,2011-5-14
Nuernberg,37,GER,1692.4309082,GER-Bundesliga,2011-5-14
Hoffenheim,38,GER,1692.3001709,GER-Bundesliga,2011-5-14
Wolfsburg,39,GER,1692.20788574,GER-Bundesliga,2011-5-14
Lautern,48,GER,1668.50415039,GER-Bundesliga,2011-5-14
Koeln,61,GER,1653.0123291,GER-Bundesliga,2011-5-14
Gladbach,64,GER,1645.34143066,GER-Bundesliga,2011-5-14
Freiburg,66,GER,1642.54162598,GER-Bundesliga,2011-5-14
Frankfurt,79,GER,1609.47717285,GER-Bundesliga,2011-5-14
St Pauli,92,GER,1558.7935791,GER-Bundesliga,2011-5-14
Bayern,5,GER,1884.94616699,GER-Bundesliga,2011-5-21
Dortmund,6,GER,1846.76147461,GER-Bundesliga,2011-5-21
Leverkusen,9,GER,1805.04162598,GER-Bundesliga,2011-5-21
Schalke,20,GER,1747.13171387,GER-Bundesliga,2011-5-21
Mainz,22,GER,1736.81054688,GER-Bundesliga,2011-5-21
Stuttgart,23,GER,1735.8894043,GER-Bundesliga,2011-5-21
Werder,26,GER,1729.05944824,GER-Bundesliga,2011-5-21
Hannover,28,GER,1720.46362305,GER-Bundesliga,2011-5-21
Wolfsburg,31,GER,1705.87683105,GER-Bundesliga,2011-5-21
Hamburg,32,GER,1703.9407959,GER-Bundesliga,2011-5-21
Nuernberg,42,GER,1683.98278809,GER-Bundesliga,2011-5-21
Hoffenheim,46,GER,1678.63122559,GER-Bundesliga,2011-5-21
Lautern,48,GER,1676.51123047,GER-Bundesliga,2011-5-21
Koeln,56,GER,1662.17578125,GER-Bundesliga,2011-5-21
Gladbach,61,GER,1653.53967285,GER-Bundesliga,2011-5-21
Freiburg,66,GER,1636.87780762,GER-Bundesliga,2011-5-21
Frankfurt,82,GER,1606.43505859,GER-Bundesliga,2011-5-21
St Pauli,92,GER,1555.89123535,GER-Bundesliga,2011-5-21
Bayern,4,GER,1884.94616699,GER-Bundesliga,2011-5-28
Dortmund,6,GER,1846.76147461,GER-Bundesliga,2011-5-28
Leverkusen,10,GER,1805.04162598,GER-Bundesliga,2011-5-28
Schalke,21,GER,1747.13171387,GER-Bundesliga,2011-5-28
Mainz,23,GER,1736.81054688,GER-Bundesliga,2011-5-28
Stuttgart,25,GER,1735.8894043,GER-Bundesliga,2011-5-28
Werder,27,GER,1729.05944824,GER-Bundesliga,2011-5-28
Hannover,28,GER,1720.46362305,GER-Bundesliga,2011-5-28
Wolfsburg,30,GER,1705.87683105,GER-Bundesliga,2011-5-28
Hamburg,32,GER,1703.9407959,GER-Bundesliga,2011-5-28
Nuernberg,41,GER,1683.98278809,GER-Bundesliga,2011-5-28
Hoffenheim,43,GER,1678.63122559,GER-Bundesliga,2011-5-28
Lautern,45,GER,1676.51123047,GER-Bundesliga,2011-5-28
Koeln,57,GER,1662.17578125,GER-Bundesliga,2011-5-28
Gladbach,58,GER,1657.9029541,GER-Bundesliga,2011-5-28
Freiburg,68,GER,1636.87780762,GER-Bundesliga,2011-5-28
Frankfurt,83,GER,1606.43505859,GER-Bundesliga,2011-5-28
St Pauli,91,GER,1555.89123535,GER-Bundesliga,2011-5-28
Bayern,4,GER,1884.94616699,GER-Bundesliga,2011-6-4
Dortmund,6,GER,1846.76147461,GER-Bundesliga,2011-6-4
Leverkusen,10,GER,1805.04162598,GER-Bundesliga,2011-6-4
Schalke,21,GER,1747.13171387,GER-Bundesliga,2011-6-4
Mainz,23,GER,1736.81054688,GER-Bundesliga,2011-6-4
Stuttgart,24,GER,1735.8894043,GER-Bundesliga,2011-6-4
Werder,27,GER,1729.05944824,GER-Bundesliga,2011-6-4
Hannover,28,GER,1720.46362305,GER-Bundesliga,2011-6-4
Wolfsburg,31,GER,1705.87683105,GER-Bundesliga,2011-6-4
Hamburg,33,GER,1703.9407959,GER-Bundesliga,2011-6-4
Nuernberg,42,GER,1683.98278809,GER-Bundesliga,2011-6-4
Hoffenheim,44,GER,1678.63122559,GER-Bundesliga,2011-6-4
Lautern,45,GER,1676.51123047,GER-Bundesliga,2011-6-4
Koeln,57,GER,1662.17578125,GER-Bundesliga,2011-6-4
Gladbach,58,GER,1657.9029541,GER-Bundesliga,2011-6-4
Freiburg,68,GER,1636.87780762,GER-Bundesliga,2011-6-4
Frankfurt,83,GER,1606.43505859,GER-Bundesliga,2011-6-4
St Pauli,91,GER,1555.89123535,GER-Bundesliga,2011-6-4
Bayern,4,GER,1884.94616699,GER-Bundesliga,2011-6-11
Dortmund,6,GER,1846.76147461,GER-Bundesliga,2011-6-11
Leverkusen,10,GER,1805.04162598,GER-Bundesliga,2011-6-11
Schalke,21,GER,1747.13171387,GER-Bundesliga,2011-6-11
Mainz,23,GER,1736.81054688,GER-Bundesliga,2011-6-11
Stuttgart,24,GER,1735.8894043,GER-Bundesliga,2011-6-11
