team,rank,country,elo,league,week
Nice,75,FRA,1593.37792969,FRA-Ligue 1,2020-2-26
Monaco,77,FRA,1591.23962402,FRA-Ligue 1,2020-2-26
Strasbourg,80,FRA,1583.9744873,FRA-Ligue 1,2020-2-26
Bordeaux,81,FRA,1583.7097168,FRA-Ligue 1,2020-2-26
Nantes,82,FRA,1583.45922852,FRA-Ligue 1,2020-2-26
Saint-Etienne,86,FRA,1550.95874023,FRA-Ligue 1,2020-2-26
Nimes,88,FRA,1544.7800293,FRA-Ligue 1,2020-2-26
Angers,89,FRA,1544.4074707,FRA-Ligue 1,2020-2-26
Brest,90,FRA,1543.72509766,FRA-Ligue 1,2020-2-26
Metz,91,FRA,1526.82543945,FRA-Ligue 1,2020-2-26
Dijon,94,FRA,1512.34729004,FRA-Ligue 1,2020-2-26
Amiens,96,FRA,1482.66369629,FRA-Ligue 1,2020-2-26
Toulouse,98,FRA,1409.98364258,FRA-Ligue 1,2020-2-26
Paris SG,7,FRA,1882.91467285,FRA-Ligue 1,2020-3-4
Lyon,37,FRA,1700.96435547,FRA-Ligue 1,2020-3-4
Marseille,46,FRA,1683.47241211,FRA-Ligue 1,2020-3-4
Lille,53,FRA,1652.82678223,FRA-Ligue 1,2020-3-4
Rennes,61,FRA,1629.52685547,FRA-Ligue 1,2020-3-4
Montpellier,64,FRA,1624.52490234,FRA-Ligue 1,2020-3-4
Reims,73,FRA,1598.33044434,FRA-Ligue 1,2020-3-4
Nice,74,FRA,1597.05395508,FRA-Ligue 1,2020-3-4
Monaco,75,FRA,1592.52270508,FRA-Ligue 1,2020-3-4
Bordeaux,78,FRA,1585.2310791,FRA-Ligue 1,2020-3-4
Nantes,81,FRA,1578.27392578,FRA-Ligue 1,2020-3-4
Strasbourg,82,FRA,1575.99707031,FRA-Ligue 1,2020-3-4
Angers,86,FRA,1556.42944336,FRA-Ligue 1,2020-3-4
Saint-Etienne,87,FRA,1548.3560791,FRA-Ligue 1,2020-3-4
Nimes,89,FRA,1541.50756836,FRA-Ligue 1,2020-3-4
Metz,90,FRA,1537.73742676,FRA-Ligue 1,2020-3-4
Brest,91,FRA,1536.90039062,FRA-Ligue 1,2020-3-4
Dijon,93,FRA,1512.87109375,FRA-Ligue 1,2020-3-4
Amiens,96,FRA,1476.94909668,FRA-Ligue 1,2020-3-4
Toulouse,98,FRA,1406.61755371,FRA-Ligue 1,2020-3-4
Paris SG,6,FRA,1882.91467285,FRA-Ligue 1,2020-3-11
Lyon,40,FRA,1692.90283203,FRA-Ligue 1,2020-3-11
Marseille,44,FRA,1677.25744629,FRA-Ligue 1,2020-3-11
Lille,53,FRA,1660.88830566,FRA-Ligue 1,2020-3-11
Rennes,56,FRA,1644.61437988,FRA-Ligue 1,2020-3-11
Montpellier,68,FRA,1609.43737793,FRA-Ligue 1,2020-3-11
Reims,72,FRA,1603.85778809,FRA-Ligue 1,2020-3-11
Nice,73,FRA,1603.76257324,FRA-Ligue 1,2020-3-11
Monaco,78,FRA,1585.81408691,FRA-Ligue 1,2020-3-11
Bordeaux,79,FRA,1585.60241699,FRA-Ligue 1,2020-3-11
Strasbourg,82,FRA,1575.99707031,FRA-Ligue 1,2020-3-11
Nantes,83,FRA,1567.62158203,FRA-Ligue 1,2020-3-11
Angers,84,FRA,1567.08166504,FRA-Ligue 1,2020-3-11
Saint-Etienne,88,FRA,1547.98474121,FRA-Ligue 1,2020-3-11
Metz,89,FRA,1544.6529541,FRA-Ligue 1,2020-3-11
Nimes,90,FRA,1534.59204102,FRA-Ligue 1,2020-3-11
Brest,91,FRA,1531.3729248,FRA-Ligue 1,2020-3-11
Dijon,93,FRA,1517.33972168,FRA-Ligue 1,2020-3-11
Amiens,96,FRA,1483.1640625,FRA-Ligue 1,2020-3-11
Toulouse,98,FRA,1402.14892578,FRA-Ligue 1,2020-3-11
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-3-18
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-3-18
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-3-18
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-3-18
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-3-18
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-3-18
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-3-18
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-3-18
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-3-18
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-3-18
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-3-18
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-3-18
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-3-18
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-3-18
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-3-18
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-3-18
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-3-18
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-3-18
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-3-18
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-3-18
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-3-25
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-3-25
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-3-25
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-3-25
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-3-25
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-3-25
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-3-25
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-3-25
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-3-25
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-3-25
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-3-25
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-3-25
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-3-25
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-3-25
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-3-25
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-3-25
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-3-25
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-3-25
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-3-25
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-3-25
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-4-1
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-4-1
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-4-1
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-4-1
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-4-1
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-4-1
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-4-1
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-4-1
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-4-1
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-4-1
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-4-1
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-4-1
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-4-1
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-4-1
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-4-1
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-4-1
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-4-1
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-4-1
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-4-1
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-4-1
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-4-8
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-4-8
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-4-8
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-4-8
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-4-8
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-4-8
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-4-8
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-4-8
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-4-8
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-4-8
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-4-8
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-4-8
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-4-8
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-4-8
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-4-8
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-4-8
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-4-8
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-4-8
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-4-8
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-4-8
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-4-15
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-4-15
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-4-15
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-4-15
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-4-15
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-4-15
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-4-15
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-4-15
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-4-15
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-4-15
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-4-15
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-4-15
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-4-15
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-4-15
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-4-15
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-4-15
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-4-15
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-4-15
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-4-15
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-4-15
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-4-22
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-4-22
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-4-22
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-4-22
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-4-22
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-4-22
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-4-22
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-4-22
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-4-22
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-4-22
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-4-22
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-4-22
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-4-22
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-4-22
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-4-22
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-4-22
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-4-22
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-4-22
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-4-22
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-4-22
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-4-29
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-4-29
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-4-29
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-4-29
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-4-29
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-4-29
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-4-29
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-4-29
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-4-29
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-4-29
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-4-29
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-4-29
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-4-29
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-4-29
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-4-29
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-4-29
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-4-29
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-4-29
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-4-29
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-4-29
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-5-6
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-5-6
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-5-6
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-5-6
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-5-6
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-5-6
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-5-6
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-5-6
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-5-6
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-5-6
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-5-6
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-5-6
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-5-6
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-5-6
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-5-6
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-5-6
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-5-6
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-5-6
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-5-6
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-5-6
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-5-13
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-5-13
Marseille,44,FRA,1682.20458984,FRA-Ligue 1,2020-5-13
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-5-13
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-5-13
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-5-13
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-5-13
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-5-13
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-5-13
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-5-13
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-5-13
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-5-13
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-5-13
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-5-13
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-5-13
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-5-13
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-5-13
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-5-13
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-5-13
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-5-13
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-5-20
Lyon,36,FRA,1697.84985352,FRA-Ligue 1,2020-5-20
Marseille,43,FRA,1682.20458984,FRA-Ligue 1,2020-5-20
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-5-20
Rennes,53,FRA,1649.56152344,FRA-Ligue 1,2020-5-20
Montpellier,64,FRA,1614.38439941,FRA-Ligue 1,2020-5-20
Reims,66,FRA,1608.80493164,FRA-Ligue 1,2020-5-20
Nice,67,FRA,1608.7097168,FRA-Ligue 1,2020-5-20
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-5-20
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-5-20
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-5-20
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-5-20
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-5-20
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-5-20
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-5-20
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-5-20
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-5-20
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-5-20
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-5-20
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-5-20
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-5-27
Lyon,36,FRA,1697.84985352,FRA-Ligue 1,2020-5-27
Marseille,42,FRA,1682.20458984,FRA-Ligue 1,2020-5-27
Lille,51,FRA,1665.83532715,FRA-Ligue 1,2020-5-27
Rennes,54,FRA,1649.56152344,FRA-Ligue 1,2020-5-27
Montpellier,66,FRA,1614.38439941,FRA-Ligue 1,2020-5-27
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-5-27
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-5-27
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-5-27
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-5-27
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-5-27
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-5-27
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-5-27
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-5-27
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-5-27
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-5-27
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-5-27
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-5-27
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-5-27
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-5-27
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-6-3
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-6-3
Marseille,43,FRA,1682.20458984,FRA-Ligue 1,2020-6-3
Lille,52,FRA,1665.83532715,FRA-Ligue 1,2020-6-3
Rennes,53,FRA,1649.56152344,FRA-Ligue 1,2020-6-3
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-6-3
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-6-3
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-6-3
Monaco,76,FRA,1590.7611084,FRA-Ligue 1,2020-6-3
Bordeaux,77,FRA,1590.54956055,FRA-Ligue 1,2020-6-3
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-6-3
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-6-3
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-6-3
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-6-3
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-6-3
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-6-3
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-6-3
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-6-3
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-6-3
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-6-3
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-6-10
Lyon,36,FRA,1697.84985352,FRA-Ligue 1,2020-6-10
Marseille,43,FRA,1682.20458984,FRA-Ligue 1,2020-6-10
Lille,51,FRA,1665.83532715,FRA-Ligue 1,2020-6-10
Rennes,53,FRA,1649.56152344,FRA-Ligue 1,2020-6-10
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-6-10
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-6-10
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-6-10
Monaco,76,FRA,1590.7611084,FRA-Ligue 1,2020-6-10
Bordeaux,77,FRA,1590.54956055,FRA-Ligue 1,2020-6-10
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-6-10
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-6-10
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-6-10
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-6-10
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-6-10
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-6-10
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-6-10
Dijon,93,FRA,1522.28674316,FRA-Ligue 1,2020-6-10
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-6-10
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-6-10
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-6-17
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-6-17
Marseille,43,FRA,1682.20458984,FRA-Ligue 1,2020-6-17
Lille,51,FRA,1665.83532715,FRA-Ligue 1,2020-6-17
Rennes,55,FRA,1649.56152344,FRA-Ligue 1,2020-6-17
Montpellier,66,FRA,1614.38439941,FRA-Ligue 1,2020-6-17
Reims,67,FRA,1608.80493164,FRA-Ligue 1,2020-6-17
Nice,68,FRA,1608.7097168,FRA-Ligue 1,2020-6-17
Monaco,77,FRA,1590.7611084,FRA-Ligue 1,2020-6-17
Bordeaux,78,FRA,1590.54956055,FRA-Ligue 1,2020-6-17
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-6-17
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-6-17
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-6-17
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-6-17
Metz,89,FRA,1549.59997559,FRA-Ligue 1,2020-6-17
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-6-17
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-6-17
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-6-17
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-6-17
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-6-17
Paris SG,7,FRA,1901.07177734,FRA-Ligue 1,2020-6-24
Lyon,37,FRA,1697.84985352,FRA-Ligue 1,2020-6-24
Marseille,46,FRA,1682.20458984,FRA-Ligue 1,2020-6-24
Lille,49,FRA,1665.83532715,FRA-Ligue 1,2020-6-24
Rennes,58,FRA,1649.56152344,FRA-Ligue 1,2020-6-24
Montpellier,65,FRA,1614.38439941,FRA-Ligue 1,2020-6-24
Reims,69,FRA,1608.80493164,FRA-Ligue 1,2020-6-24
Nice,70,FRA,1608.7097168,FRA-Ligue 1,2020-6-24
Monaco,75,FRA,1590.7611084,FRA-Ligue 1,2020-6-24
Bordeaux,76,FRA,1590.54956055,FRA-Ligue 1,2020-6-24
Strasbourg,81,FRA,1580.9440918,FRA-Ligue 1,2020-6-24
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-6-24
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-6-24
Saint-Etienne,87,FRA,1552.9317627,FRA-Ligue 1,2020-6-24
Metz,88,FRA,1549.59997559,FRA-Ligue 1,2020-6-24
Nimes,90,FRA,1539.5390625,FRA-Ligue 1,2020-6-24
Brest,91,FRA,1536.32006836,FRA-Ligue 1,2020-6-24
Dijon,92,FRA,1522.28674316,FRA-Ligue 1,2020-6-24
Amiens,96,FRA,1488.11108398,FRA-Ligue 1,2020-6-24
Toulouse,98,FRA,1407.09606934,FRA-Ligue 1,2020-6-24
Paris SG,6,FRA,1901.07177734,FRA-Ligue 1,2020-8-7
Lyon,41,FRA,1697.84985352,FRA-Ligue 1,2020-8-7
Marseille,46,FRA,1682.20458984,FRA-Ligue 1,2020-8-7
Lille,50,FRA,1665.83532715,FRA-Ligue 1,2020-8-7
Rennes,56,FRA,1649.56152344,FRA-Ligue 1,2020-8-7
Montpellier,64,FRA,1614.38439941,FRA-Ligue 1,2020-8-7
Reims,66,FRA,1608.80493164,FRA-Ligue 1,2020-8-7
Nice,67,FRA,1608.7097168,FRA-Ligue 1,2020-8-7
Monaco,75,FRA,1590.7611084,FRA-Ligue 1,2020-8-7
Bordeaux,76,FRA,1590.54956055,FRA-Ligue 1,2020-8-7
Strasbourg,82,FRA,1580.9440918,FRA-Ligue 1,2020-8-7
Nantes,83,FRA,1572.56872559,FRA-Ligue 1,2020-8-7
Angers,84,FRA,1572.02880859,FRA-Ligue 1,2020-8-7
Saint-Etienne,86,FRA,1552.9317627,FRA-Ligue 1,2020-8-7
Metz,88,FRA,1549.59997559,FRA-Ligue 1,2020-8-7
Nimes,91,FRA,1539.5390625,FRA-Ligue 1,2020-8-7
Brest,92,FRA,1536.32006836,FRA-Ligue 1,2020-8-7
Dijon,93,FRA,1522.28674316,FRA-Ligue 1,2020-8-7
Lens,95,FRA,1481.36096191,FRA-Ligue 1,2020-8-7
Lorient,96,FRA,1479.94714355,FRA-Ligue 1,2020-8-7
Paris SG,6,FRA,1911.93908691,FRA-Ligue 1,2020-8-14
Lyon,36,FRA,1709.55712891,FRA-Ligue 1,2020-8-14
Marseille,43,FRA,1687.23193359,FRA-Ligue 1,2020-8-14
Lille,47,FRA,1670.8626709,FRA-Ligue 1,2020-8-14
Rennes,55,FRA,1654.58886719,FRA-Ligue 1,2020-8-14
Montpellier,64,FRA,1619.41186523,FRA-Ligue 1,2020-8-14
Reims,65,FRA,1613.83227539,FRA-Ligue 1,2020-8-14
Nice,66,FRA,1613.73706055,FRA-Ligue 1,2020-8-14
Monaco,73,FRA,1595.78845215,FRA-Ligue 1,2020-8-14
Bordeaux,74,FRA,1595.5769043,FRA-Ligue 1,2020-8-14
Strasbourg,78,FRA,1585.97155762,FRA-Ligue 1,2020-8-14
Nantes,83,FRA,1577.59606934,FRA-Ligue 1,2020-8-14
